t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
4.6799999999999224,"[-0.2775130377873038, -0.21785669619854237, 0.0009242172954329767]","[-0.9335804264972604, 0.6691306063586152, 0.0]","[-0.7960420035769096, 0.5721189294094629, -0.0063047845824203055]","[0.7505640783820489, 3.1128777656983173, 0.0]","[0.9811298621467478, -0.1835605497759214, 0.06074303906661964, -3.707850984910285e-05]","[[0.9928339719101179, -0.02217000844041292, 0.1174274028791033], [-0.02231319756851685, 0.9309674618872429, 0.3644196840477931], [-0.11740027868556169, -0.36442842319579993, 0.9238014391261661]]","[0.931275438955803, 0.3370451497821, 0.12048751330349607]",[10.501035804034348],"[0.984281300233594, -0.16271051876147477, 0.06867029266602453, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.31841035655309, 47.5199953032269, 53.1865934596225, 50.707191241742976]"
4.684999999999922,"[-0.28149324780518836, -0.21499610155149504, 0.0008926933725208751]","[-0.9297764858883112, 0.6845471059284519, 0.0]","[-0.7897911643987132, 0.5910060664927739, -0.006838650421273766]","[0.7709982602131591, 3.0534966461403195, 0.0]","[0.9815030009734147, -0.18125740241354849, 0.061624765590239584, -3.7635382895131055e-05]","[[0.9926205636602705, -0.022227293625744236, 0.11920723139491968], [-0.022372808958771667, 0.9326110463822912, 0.36018896927171756], [-0.11918000678830859, -0.36019797831720674, 0.9252316155418253]]","[0.9624238793312702, 0.3355991925889474, 0.12218559533285125]",[10.487348972124128],"[0.9847136359556702, -0.1597050580833601, 0.0695222956004359, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.30410193096019, 47.47456990309968, 53.16829610524177, 50.64898015991012]"
4.689999999999922,"[-0.2854422036271819, -0.21204107121903118, 0.0008585001204145063]","[-0.9258705848100564, 0.6996633405131324, 0.0]","[-0.7834555694644639, 0.6096386567748848, -0.00735991901824644]","[0.7913478933966728, 2.9927761620343274, 0.0]","[0.9818841920359765, -0.17887640280618036, 0.06250331584895215, -3.81688956186982e-05]","[[0.9924047736990519, -0.022266011387952596, 0.12098342810569157], [-0.022413768352970015, 0.9342915053077417, 0.3558047302917898], [-0.12095614133872193, -0.35581400737838503, 0.9266962846724819]]","[0.9934033710203999, 0.33410772109922765, 0.12389578371841696]",[10.473492169050537],"[0.9851481057736861, -0.15662474167187662, 0.07036973771967828, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.287934355789645, 47.431023978207264, 53.14780553334022, 50.59147114398404]"
4.694999999999922,"[-0.28935948147450424, -0.20899287793515675, 0.0008217005253232741]","[-0.9218631515885639, 0.7144726796325743, 0.0]","[-0.7770357589167322, 0.6280090306598345, -0.007867777661130905]","[0.8116107463659953, 2.93074294739149, 0.0]","[0.9822728188066683, -0.1764178794567521, 0.063378543258744, -3.8677962170219525e-05]","[[0.992186668102043, -0.02228578173456723, 0.12275569059333041], [-0.022435691475509112, 0.936006462124513, 0.35126705312221973], [-0.12272838053434099, -0.3512765958523736, 0.9281931360540144]]","[1.0242025963213213, 0.33256724048694575, 0.12561664515306045]",[10.459491558724633],"[0.9855839421098372, -0.1534701632277221, 0.07121237290028498, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.26990681494574, 47.38954614517969, 53.1251180323412, 50.53475375279204]"
4.699999999999922,"[-0.2932446602690879, -0.2058528327818576, 0.0007823616370176196]","[-0.9177546256840458, 0.728968627421189, 0.0]","[-0.7705322766292637, 0.6461096137150883, -0.008361424547151091]","[0.8317845970709603, 2.8674242120299556, 0.0]","[0.9826682466414449, -0.1738821891966128, 0.06425029018768112, -3.9161467770573354e-05]","[[0.9919663175168296, -0.022286231787678017, 0.12452368764538922], [-0.022438201031384573, 0.9377534606239963, 0.3465760727779607], [-0.1244963937091181, -0.34658587818955494, 0.929719784124765]]","[1.0548093648705728, 0.3309742426058569, 0.12734669317900887]",[10.44537374445368],"[0.9860203633097879, -0.15024196730681555, 0.07204994377660337, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.250018110442134, 47.35032830006156, 53.10023022503317, 50.47891912091745]"
4.704999999999922,"[-0.29709732165223424, -0.20262228471328214, 0.0007405545142818642]","[-0.9135454576426673, 0.7431448254771759, 0.0]","[-0.7639456704231395, 0.6639329282854545, -0.008840069443606685]","[0.8518672332214928, 2.8028477296397796, 0.0]","[0.9830698231117229, -0.17126971966131677, 0.0651183879147259, -3.961826933968891e-05]","[[0.9917437973543565, -0.022266996766963257, 0.12628705897336148], [-0.022420927690443317, 0.9395299654931456, 0.3417319796886861], [-0.1262598210463691, -0.34174204423135984, 0.9312737689819843]]","[1.085210601573853, 0.3293252149130646, 0.12908438762358562]",[10.431165726194534],"[0.9864565745773565, -0.1469408521297446, 0.07288218196852432, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.22826669716654, 47.313565099875305, 53.07313914455, 50.42405982755594]"
4.709999999999922,"[-0.30091705000434993, -0.19930262007185487, 0.0006963541670638308]","[-0.9092361090471368, 0.7569950556515422, 0.0]","[-0.7572764922990805, 0.6814715951002143, -0.009302934412695535]","[0.8718564525302313, 2.7370418256003997, 0.0]","[0.983476878396135, -0.16858089180617142, 0.06598265661711185, -4.004719642392988e-05]","[[0.9915191879715601, -0.022227721035840448, 0.12804541499706684], [-0.02238351113596749, 0.9413333631150534, 0.3367350262680273], [-0.12801827335753374, -0.3367453457793528, 0.9328525573650426]]","[1.1153923376796544, 0.3276166498297538, 0.13082813418336187]",[10.416894855956985],"[0.9868917690102182, -0.1435675723523739, 0.07370880835238115, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.204650730719294, 47.279453396673375, 53.04384232448401, 50.370269748595]"
4.714999999999922,"[-0.3047034324658453, -0.1958952620963538, 0.0006498394950003531]","[-0.9048270524660896, 0.7705132427755795, 0.0]","[-0.7505252986865838, 0.6987183348773556, -0.009749254604142934]","[0.8917500629540207, 2.670035364556234, 0.0]","[0.9838887257371353, -0.16581616245317593, 0.06684290538788795, -4.044705243449433e-05]","[[0.9912925748439408, -0.02216805920905115, 0.1297983367003375], [-0.02232560117596124, 0.9431609626281161, 0.33158553362071996], [-0.12977133193198756, -0.33159610330236045, 0.9344535438871686]]","[1.1453397051912033, 0.3258450545397888, 0.13257628417187067]",[10.402588791384861],"[0.9873251287395683, -0.14012294178349685, 0.07452953337659735, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.17916812869153, 47.24819162385867, 53.0123379031711, 50.317643891982456]"
4.719999999999922,"[-0.30845605895927825, -0.192401670421967, 0.0006010932219796385]","[-0.9003187714022653, 0.7836934573256346, 0.0]","[-0.743692650710565, 0.7156659699291137, -0.010178279118827602]","[0.9115458829342974, 2.60185773775568, 0.0]","[0.9843046619671427, -0.16297602686036217, 0.06769893228525149, -4.081661620814901e-05]","[[0.9910640487266835, -0.0220876773195214, 0.1315453755633484], [-0.022246858915039792, 0.9450099972666758, 0.326283898368356], [-0.13151854846327948, -0.3262947127623524, 0.9360740525372157]]","[1.1750369348122611, 0.32400696122295136, 0.13432713444594915]",[10.388275447552225],"[0.9877558261761158, -0.13660783603475443, 0.07534405742353363, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.151816645642995, 47.219979135138956, 52.978624742094595, 50.26627821644981]"
4.7249999999999215,"[-0.3121745222128311, -0.18882334057232145, 0.0005502018263855004]","[-0.8957117602394858, 0.796529918023998, 0.0]","[-0.7367791144761461, 0.7323074257733473, -0.010589271946116467]","[0.9312417416363252, 2.532538850159132, 0.0]","[0.9847239681087441, -0.16006102130392053, 0.06855052441528266, -4.115464390048298e-05]","[[0.9908337058028815, -0.02198625404183917, 0.13328605357702092], [-0.022146957984316793, 0.9468776260056287, 0.3208305995724], [-0.13325944505726298, -0.3208416525377472, 0.9377113384724949]]","[1.204467357622226, 0.3220989377150378, 0.13607892752560463]",[10.373982947021352],"[0.988183025364141, -0.1330231950873874, 0.07615207121882016, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.122593962003016, 47.19501549685708, 52.94270255826296, 50.21626943380232]"
4.729999999999921,"[-0.31585841778521184, -0.1851618034434547, 0.0004972554666549181]","[-0.8910065241884426, 0.8090169943747538, 0.0]","[-0.7297852613721936, 0.7486357327556042, -0.010981512977101187]","[0.9508354791872387, 2.4621091073217247, 0.0]","[0.9851459100532346, -0.15707172566285615, 0.06939745804967042, -4.145987122060793e-05]","[[0.9906016478173701, -0.0218634819691634, 0.13501986334497323], [-0.02202558582615454, 0.9487609355308825, 0.3152262057310268], [-0.1349935143276368, -0.3152374904207128, 0.9393625901230713]]","[1.2336134106734746, 0.32011759858191285, 0.13782985192200942]",[10.359739568219416],"[0.9886058834446555, -0.12937002575979906, 0.07695325628926511, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.09149778703815, 47.17349973499965, 52.904572070283564, 50.167714795080094]"
4.734999999999921,"[-0.3195073440920728, -0.18141862477967668, 0.0004423479017694122]","[-0.8862035792312913, 0.8211492091335153, 0.0]","[-0.7227116683941502, 0.7646440276870524, -0.011354299095365781]","[0.9703249469129173, 2.3905994020563797, 0.0]","[0.9855697393215095, -0.15400876599528782, 0.07023949877997922, -4.173101601474774e-05]","[[0.9903679821946466, -0.02171906893982617, 0.13674626827848424], [-0.02188244503008343, 0.950656942556743, 0.30947138182418527], [-0.13672021958441072, -0.3094828906628804, 0.9410249316270733]]","[1.2624566466977303, 0.31805961658969306, 0.13957804268780305]",[10.345573692201839],"[0.9890235522279164, -0.12564940405941621, 0.07774728547021788, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.058525975904786, 47.15562953884697, 52.86423515774691, 50.12071186094161]"
4.739999999999921,"[-0.32312090243404357, -0.17759540464124143, 0.0003855764062925833]","[-0.8813034520650698, 0.8329212407099177, 0.0]","[-0.7155589184866351, 0.7803255555037643, -0.01170694534631026]","[0.989708007573602, 2.318041100883231, 0.0]","[0.9859946939109818, -0.1508728170948786, 0.07107640170994657, -4.196678120445336e-05]","[[0.9901328221393193, -0.021552739409313702, 0.13846470288987556], [-0.02171725471561481, 0.9525625965102621, 0.3035668963791095], [-0.13843899512075492, -0.3035786210417033, 0.942695425615492]]","[1.2909777481020828, 0.31592173454725375, 0.14132158220334834]",[10.331513747881125],"[0.9894351798747401, -0.12186247740187334, 0.07853382346300747, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.02367666076768, 47.14160042367418, 52.82169503339746, 50.07535825682012]"
4.744999999999921,"[-0.32669869702647675, -0.17369377686372262, 0.000327041679561032]","[-0.876306680043943, 0.8443279255018384, 0.0]","[-0.7083276009062003, 0.7956736709531427, -0.012038786185405367]","[1.0089825355982573, 2.2444660302712727, 0.0]","[0.9864199992318208, -0.1476646050152777, 0.07190791168722149, -4.216585808332099e-05]","[[0.9898962867175113, -0.021364235862717552, 0.140174573189595], [-0.021529751957070006, 0.9544747826012893, 0.2975136285263061], [-0.1401492466035761, -0.29752555991750357, 0.9443710763636434]]","[1.3191565454235323, 0.31370077749164305, 0.14305850121188024]",[10.317588155812025],"[0.9898399126851496, -0.11801046668024766, 0.07931252744280433, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.986948395784665, 47.13160485575757, 52.77695642741669, 50.03175141341512]"
4.749999999999921,"[-0.33024033503100775, -0.1697154085089569, 0.00026684774863400517]","[-0.8712138111202707, 0.8553642601603352, 0.0]","[-0.7010183116045307, 0.8106818403135527, -0.012349176805059942]","[1.0281464173176846, 2.1699064626781417, 0.0]","[0.9868448691353661, -0.14438490954987332, 0.07273376357585332, -4.232692997393065e-05]","[[0.9896585009176464, -0.02115332026213775, 0.14187525719209973], [-0.021319693244930386, 0.956390325295445, 0.29131257501387614], [-0.14185035157298373, -0.2913247032490733, 0.9460488333249297]]","[1.3469720403978322, 0.3113936651811316, 0.1447867801156668]",[10.303825270635969],"[0.990236896991957, -0.11409466816685186, 0.08008304771695454, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.94834031567818, 47.12583134348052, 52.73002578303709, 49.989988293228976]"
4.754999999999921,"[-0.3337454265890304, -0.16566199930738912, 0.00020510186460870545]","[-0.8660254037845218, 0.8660254037842725, 0.0]","[-0.693631653632255, 0.8253436431534742, -0.012637494539047937]","[1.047197551196296, 2.094395102394401, 0.0]","[0.9872685070370796, -0.14103456665361003, 0.07355368257071844, -4.244867624441104e-05]","[[0.9894195956890457, -0.020919775522900853, 0.14356610553538285], [-0.021086855977584956, 0.9583059922054118, 0.2849648571458976], [-0.14354166005555963, -0.28497717153356805, 0.9477255950607335]]","[1.374402433782821, 0.30899742485386633, 0.14650435054430475]",[10.290253322299941],"[0.9906252811558828, -0.11011645522998222, 0.08084502843348895, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.90785230748885, 47.12446349901822, 52.68091146248706, 49.95016510403331]"
4.759999999999921,"[-0.33721358485719166, -0.16153528109162174, 0.00014191439191346575]","[-0.8607420270040286, 0.8763066800437028, 0.0]","[-0.6861682375634022, 0.839652774136703, -0.012903140342663797]","[1.066133848062575, 2.017965071198345, 0.0]","[0.9876901071358399, -0.13761447079312128, 0.07436738455492566, -4.252977668147481e-05]","[[0.9891797079567919, -0.020663407011833897, 0.14524644221866326], [-0.02083103997671998, 0.9602184984138767, 0.2784717276085462], [-0.14522249529602668, -0.2784842166343783, 0.949398213578229]]","[1.4014251580559611, 0.3065092042042352, 0.1482090972051289]",[10.27690035617797],"[0.9910042176577751, -0.10607727984809383, 0.0815981083391659, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.86548519493286, 47.127679075844306, 52.62962396216939, 49.912377000170764]"
4.764999999999921,"[-0.34064442604500866, -0.15733701722093824, 7.739869020014676e-05]","[-0.8553642601605934, 0.8862035792310595, 0.0]","[-0.6786286819403858, 0.8536030448803036, -0.013145540345959382]","[1.0849532313381778, 1.940649893827692, 0.0]","[0.9881088557307806, -0.1341255772109813, 0.0751745765010733, -4.256891621398757e-05]","[[0.9889389806113559, -0.0203840440602153, 0.14691556546235546], [-0.020552069018963257, 0.9621245112390947, 0.2718345771456848], [-0.14689215461151156, -0.2718472284587149, 0.9510634990855781]]","[1.4280169150836448, 0.3039262845225868, 0.14989886002442213]",[10.263794172235947],"[0.9913728652824276, -0.10197867390406201, 0.08234192158602188, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.82124093467404, 47.13564898788297, 52.576176135797475, 49.87671777278202]"
4.7699999999999205,"[-0.3440375694547106, -0.15306900199653672, 1.1670988470349845e-05]","[-0.8498926929869516, 0.8957117602392649, 0.0]","[-0.6710136137392335, 0.8671883858721363, -0.013364147476561502]","[1.1036536372656556, 1.862483483274514, 0.0]","[0.9885239326362107, -0.13056890408949984, 0.07597495691703943, -4.2564789978184574e-05]","[[0.9886975624715433, -0.020081541483415257, 0.1485727486939601], [-0.02024979237577487, 0.9640206554514169, 0.2650549410438495], [-0.14854991037212628, -0.26506774144484346, 0.9527182251714107]]","[1.454153718833776, 0.30124609393752466, 0.15157143658663924]",[10.250962263393724],"[0.9917303913873862, -0.09782225024255502, 0.08307609858500112, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.77512282364562, 47.1485363168427, 52.520583424027755, 49.84327953016282]"
4.77499999999992,"[-0.34739263752340677, -0.14873306006717604, -5.5149748912457667e-05]","[-0.8443279255021046, 0.9048270524658774, 0.0]","[-0.6633236688545946, 0.8804028484548505, -0.013558443147684323]","[1.1222330151347581, 1.7835001259099308, 0.0]","[0.9889345126944354, -0.12694553459917585, 0.07676821633677029, -4.251610871246324e-05]","[[0.9884556082193854, -0.01975578109864747, 0.1502172416629575], [-0.019924086352971746, 0.9659035189462114, 0.2581345053849356], [-0.15019501111103647, -0.25814744081727475, 0.9543591344126421]]","[1.4798109431743132, 0.2984662206938654, 0.1532245848772493]",[10.238431753250898],"[0.9920759742490376, -0.09360970347407377, 0.0838002669048187, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.7271357164153, 47.16649531482896, 52.46286408899809, 49.81215236956894]"
4.77999999999992,"[-0.35070925586767976, -0.14433104582490178, -0.00012294196465087928]","[-0.8386705679455144, 0.913545457642466, 0.0]","[-0.6555594926038621, 0.8932406068832319, -0.013727939006036024]","[1.1406893275073373, 1.7037344664448797, 0.0]","[0.989339767385535, -0.12325661881670813, 0.07755403785629525, -4.242160446636529e-05]","[[0.9882132783057028, -0.019406673231690538, 0.1518482716871491], [-0.019574855820695434, 0.96776965887542, 0.25107511302347835], [-0.15182668276655076, -0.2510881685668041, 0.9559829444116007]]","[1.504963374767705, 0.2955844263937552, 0.15485602633303192]",[10.226229333355699],"[0.9924088054771528, -0.08934281050994364, 0.08451405221378754, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.67728625140349, 47.189670409943936, 52.4030394520318, 49.78342404187418]"
4.78499999999992,"[-0.3539870533306991, -0.1398648427904856, -0.0001915816596810594]","[-0.8329212407101917, 0.9218631515883715, 0.0]","[-0.6477217402495332, 0.9056959604617246, -0.013872178733383173]","[1.159020550440752, 1.6232214927339088, 0.0]","[0.9897388665323389, -0.11950337549733724, 0.07833209771493531, -4.2280036604888176e-05]","[[0.9879707388251836, -0.01903415820291012, 0.15346504503217484], [-0.01920203572408962, 0.9696156082365603, 0.24387876924426174], [-0.15344413005804963, -0.24389192911113658, 0.9575863542601141]]","[1.5295852710371984, 0.292598659122106, 0.15646344920173993]",[10.214381200208361],"[0.9927280924879632, -0.08502343081341737, 0.08521707926188123, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.62558308464468, 47.21819522298706, 52.34113413255724, 49.757179610695914]"
4.78999999999992,"[-0.3572256620319467, -0.135336362988177, -0.00026094255334797525]","[-0.8270805742746558, 0.9297764858881283, 0.0]","[-0.6398110775387058, 0.9177633357687931, -0.013990739894582965]","[1.1772246737098366, 1.5419965204282529, 0.0]","[0.9901309800979896, -0.11568709368627723, 0.07910206592139166, -4.209019808566641e-05]","[[0.9877281613599529, -0.01863820778243152, 0.15506674842514184], [-0.01880559256445659, 0.971437882914282, 0.2365476470551286], [-0.1550465379967801, -0.23656089459096352, 0.9591660514246407]]","[1.553650423141772, 0.2895070663732878, 0.15804451221099236]",[10.202912992202505],"[0.9930330610247706, -0.08065350635317495, 0.08590897289988214, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.57203712955462, 47.25219160389499, 52.27717628624454, 49.73350110757276]"
4.79499999999992,"[-0.3604247174196403, -0.13074754630933302, -0.0003308962528208901]","[-0.8211492091337999, 0.9372819894917745, 0.0]","[-0.6318281812583741, 0.9294372889745546, -0.014083235823933652]","[1.1952997010273323, 1.4600951774852757, 0.0]","[0.9905152800725915, -0.11180913415409699, 0.07986360692410001, -4.18509219828985e-05]","[[0.9874857227907661, -0.018218826603886067, 0.15665255070242504], [-0.018385525840218388, 0.9732329891656755, 0.22908409206931601], [-0.1566330735316682, -0.2290974097558105, 0.9607187190427806]]","[1.5771322238575791, 0.2863080076904927, 0.15959684854407896]",[10.191849726718864],"[0.9933229577140626, -0.07623506124675451, 0.0865893591319968, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.51666180108476, 47.29176869672837, 52.21119784013353, 49.712467185032445]"
4.79999999999992,"[-0.36358385832593215, -0.12610035986446025, -0.0004013124319405584]","[-0.8151277957286518, 0.9443763702373702, 0.0]","[-0.6237737398049378, 0.9407125082577787, -0.014149317540731236]","[1.2132436502628074, 1.3775533885408566, 0.0]","[0.9908909424445255, -0.10787093064113457, 0.08061638032491728, -4.156108822818341e-05]","[[0.9872436050751464, -0.01777605352579516, 0.15822160459076548], [-0.017941869436631907, 0.9749974315364229, 0.22149062693147337], [-0.15820288732936363, -0.22150399639380397, 0.962241043617568]]","[1.6000037402204224, 0.2830000669258379, 0.16111807011806975]",[10.181215737596519],"[0.9935970526441306, -0.07177020108294731, 0.08725786619789767, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.459473262426606, 47.337022042330304, 52.14323472249017, 49.69415276936007]"
4.80499999999992,"[-0.3667027270249568, -0.12139679732317135, -0.0004720590196442146]","[-0.8090169943750468, 0.9510565162950491, 0.0]","[-0.6156484537660839, 0.951583816327925, -0.014188675683971098]","[1.2310545536600177, 1.2944073591516585, 0.0]","[0.9912571492510764, -0.10387399089638795, 0.08136004163487448, -4.121963053472318e-05]","[[0.9870019949919685, -0.01730996292937006, 0.15977304861977842], [-0.017474692952903843, 0.976727721190583, 0.2137699552417331], [-0.1597551156867159, -0.21378335725971437, 0.9637297230918477]]","[1.622237790740031, 0.2795820640256556, 0.1626057721572295]",[10.171034613215769],"[0.9938546419522757, -0.06726111191383725, 0.08791412567971284, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.400490672319286, 47.388032727798816, 52.07332708496738, 49.678628715042215]"
4.80999999999992,"[-0.36978096929378723, -0.11663887824153173, -0.0005430023980640701]","[-0.8028174751912147, 0.9573194975319701, 0.0]","[-0.6074530365129438, 0.9620461730573538, -0.014201042455201542]","[1.2487304580526986, 1.2106935599141593, 0.0]","[0.9916130907020642, -0.09981989749682199, 0.08209424307038247, -4.0825543467677026e-05]","[[0.9867610838522273, -0.01682066594130733, 0.16130600916292295], [-0.016984102955135458, 0.9784203846323984, 0.2059249649328586], [-0.1612888825728153, -0.20593837945628451, 0.9651814752808574]]","[1.6438070269514824, 0.2760530662432236, 0.16405753805228546]",[10.161329135435414],"[0.9940950504058901, -0.06271005890900637, 0.0885577736290815, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.339736430870644, 47.444866591862194, 52.00151951461311, 49.66596146289847]"
4.81499999999992,"[-0.37281823447635193, -0.11182864737624496, -0.0006140076103400778]","[-0.7965299180242983, 0.9631625667975674, 0.0]","[-0.5991882148001592, 0.9720946782282113, -0.01418619355763845]","[1.2662694250787374, 1.1264487104674992, 0.0]","[0.9919579673692211, -0.09571030843367404, 0.08281863438792134, -4.037788961991758e-05]","[[0.9865210671759521, -0.016308311570054385, 0.16281960260286535], [-0.016470244143404686, 0.9800719727939982, 0.19795873105659595], [-0.16280330179660854, -0.1979721372249516, 0.96659304663685]]","[1.6646840190228438, 0.2724123986794718, 0.1654709444935721]",[10.152121219633978],"[0.9943176339619781, -0.058119384666433294, 0.08918845170900075, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.27723642167865, 47.50757349508451, 51.92786123316236, 49.656212703995756]"
4.8199999999999195,"[-0.37581417555035274, -0.1069681739851039, -0.00068493857812827]","[-0.7901550123757941, 0.9685831611285469, 0.0]","[-0.5908547293712327, 0.9817245743977369, -0.014143950118794204]","[1.283669531392757, 1.0417097633869505, 0.0]","[0.9922909924331185, -0.09154695745313085, 0.08353286375488178, -3.9875806849021284e-05]","[[0.9862821443354917, -0.015773087744019205, 0.1643129376160131], [-0.01593330042127533, 0.981679070458314, 0.18987451793694146], [-0.1642974792949354, -0.18988789410365262, 0.9679612213153016]]","[1.6848413450914776, 0.268659654052203, 0.1668435668635442]",[10.14343185611008],"[0.9945217822890988, -0.05349150717677855, 0.08980580834484495, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.21302024792642, 47.57618666347525, 51.8524062810752, 49.64943905145534]"
4.824999999999919,"[-0.3787684491972089, -0.10205955111311521, -0.000755658328722241]","[-0.7836934573259443, 0.9735789028730835, 0.0]","[-0.5824533355662758, 0.9909312498848891, -0.014074180583077314]","[1.3009288688770217, 0.956513887975336, 0.0]","[0.9926113939785155, -0.08733165413968999, 0.08423657865386237, -3.931851552816832e-05]","[[0.9860445181656569, -0.015215222240308104, 0.16578511756981026], [-0.015373495856117251, 0.9832383059819895, 0.1816757806501181], [-0.1657705155346382, -0.18168910441148065, 0.9692828305079662]]","[1.7042516839557988, 0.26479470159436513, 0.16817298487159196]",[10.13528105310088],"[0.9947069212352624, -0.04882891744003778, 0.09040949987860486, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.147121460061214, 47.65072211360123, 51.7752136836923, 49.64569172235248]"
4.829999999999919,"[-0.3816807158750403, -0.09710489486369077, -0.0008260292316376276]","[-0.7771459614570772, 0.9781476007337354, 0.0]","[-0.5739848039290139, 0.9997102418802138, -0.013976802560090379]","[1.3180455448506752, 0.8708984539593905, 0.0]","[0.9929184173281267, -0.08306628373160893, 0.08492942681736317, -3.8705325760697486e-05]","[[0.9858083945414922, -0.014634983492804642, 0.1672352430251812], [-0.014791095518834965, 0.98474636127856, 0.17336616579364286], [-0.1672215080211836, -0.17337941402254622, 0.9705547620038346]]","[1.7228879107038662, 0.2608176949841924, 0.1694567884115787]",[10.127687781679803],"[0.9948725152250019, -0.04413417673596862, 0.09099919172012845, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.07957777256992, 47.73117816670012, 51.69634759697663, 49.64501623186303]"
4.834999999999919,"[-0.3845506398946854, -0.0921063436542897, -0.0008959132444380795]","[-0.7705132427758973, 0.9822872507286251, 0.0]","[-0.5654499208096673, 1.0080572396798073, -0.013851784613709978]","[1.3350176822773123, 0.7849010150980754, 0.0]","[0.9932113274039468, -0.07875280665908248, 0.08561105718945854, -3.803564450550583e-05]","[[0.985573981924744, -0.014032681268755048, 0.16866241433530552], [-0.014186406191940972, 0.9861999820178354, 0.16494951150997325], [-0.16864955390501926, -0.16496266039449978, 0.9717739699349882]]","[1.7407231948166826, 0.2567290792131422, 0.1706925836200547]",[10.120669922794951],"[0.9950180695686975, -0.039409913552209096, 0.09157455948892063, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[52.01043126732835, 47.81753505854476, 51.61587743033131, 49.647452101828165]"
4.839999999999919,"[-0.38737788949873375, -0.08706605745589066, -0.0009651721675066294]","[-0.763796028634752, 0.9859960370704481, 0.0]","[-0.5568494889600947, 1.015968088043048, -0.01369914797648534]","[1.3518434199708063, 0.6985592927103172, 0.0]","[0.9934894111044963, -0.07439325779717142, 0.0862811209106867, -3.73089825582986e-05]","[[0.985341490880386, -0.01340866720350621, 0.17006573433071046], [-0.013559776935378123, 0.9875959879932139, 0.15642984673383342], [-0.17005375267567888, -0.15644287182078143, 0.9729374846604409]]","[1.757731100243618, 0.252529596301169, 0.17187799911071205]",[10.114244216707625],"[0.9951431326672614, -0.03465882017657009, 0.09213529013986821, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[51.93972858100953, 47.90975465090656, 51.53387794402054, 49.65303258592991]"
4.844999999999919,"[-0.39016213694353424, -0.08198621701567542, -0.001033667907389056]","[-0.7569950556518681, 0.9892723329629384, 0.0]","[-0.548184328117377, 1.023438790672495, -0.013518968173456965]","[1.3685209127994096, 0.6119111591291759, 0.0]","[0.993751979685625, -0.0699897454270207, 0.08693927232206007, -3.652496133196273e-05]","[[0.9851111335648707, -0.012763335183653765, 0.1714443110795032], [-0.012911599500096774, 0.9889312836047269, 0.14781138963644333], [-0.17143320893247277, -0.147824265879784, 0.9740424227374382]]","[1.7738856869087463, 0.24822028977505062, 0.17301069235838468]",[10.108426215086693],"[0.9952472980954848, -0.0298836489626186, 0.09268108306615876, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[51.86752107399526, 48.007780249527826, 51.450429318910054, 49.661784413553214]"
