t,p,p_d,v,v_d,q,R,w,fa,pwm
6.999999999999873,"[2.777968401122487, 0.15412441468255753, -0.005873047031692948]","[-0.5000000000004604, -0.8660254037841728, 0.0]","[-0.5975194337292327, -0.786071034215609, -0.021913489603949076]","[3.627598728467322, -2.094395102395124, 0.0]","[-0.8196100434468232, -0.0641693188805893, 0.569316819362973, 0.0001854344241342859]","[[0.3517566496090046, -0.07276137721872848, -0.9332593645075746], [-0.07336931288441344, 0.9917645282569514, -0.10497649459824865], [0.9332117677047997, 0.1053987783444428, 0.3435213154096584]]","[-0.4691740073296945, 0.11650939991746727, 0.3174013662023159]","[30.0, 0.0, 0.0]","[90.7896066923791, 78.7020036996651, 90.6204211830371, 77.9605456406619]"
7.004999999999873,"[2.774980803953841, 0.1501940595114795, -0.005982614479712693]","[-0.48175367410218545, -0.8763066800436051, 0.0]","[-0.5815665815885033, -0.8011491574344253, -0.021622380035949792]","[3.6706648377555346, -2.0179650711990895, 0.0]","[-0.8198504270816912, -0.0627562031422277, 0.5691281949344108, 0.00018415167467571085]","[[0.35218612763772006, -0.07113069557228512, -0.9332231006822272], [-0.07173460288880788, 0.9921232501106644, -0.10269178807595683], [0.9331768740426075, 0.10311101171676618, 0.34430951339574156]]","[-0.4807898783049316, 0.11344020512088246, 0.32576728891394807]","[30.0, 0.0, 0.0]","[90.61959763846417, 78.71147627011487, 90.44803296542186, 77.98186115768775]"
7.009999999999873,"[2.7720729710458984, 0.14618831372430735, -0.006090726379892442]","[-0.46329603512033524, -0.8862035792309672, 0.0]","[-0.5653414315000237, -0.8158697301752458, -0.02131660064734261]","[3.712120872129315, -1.9406498938284318, 0.0]","[-0.8200865161158273, -0.06130724044344232, 0.5689459508282276, 0.00018273034492779198]","[[0.35260094329157016, -0.06946130302957718, -0.9331922107322416], [-0.07006072179741907, 0.9924827777576621, -0.10034655507619568], [0.9331473999594703, 0.10076240983555614, 0.34508385461074803]]","[-0.49222246100532835, 0.1103337242365722, 0.33399947086841497]","[30.0, 0.0, 0.0]","[90.44592862749708, 78.72892425745795, 90.27206201862377, 78.01190970407005]"
7.014999999999873,"[2.769246263888398, 0.14210896507343113, -0.006197309383129155]","[-0.444635179185404, -0.8957117602391763, 0.0]","[-0.5488514342277824, -0.8302261175173902, -0.02099612172506856]","[3.7519486476018375, -1.862483483275262, 0.0]","[-0.8203181072420658, -0.059822990797644145, 0.5687700588822107, 0.00018116828142453837]","[[0.3530011745943607, -0.06775382075355108, -0.9331664323732917], [-0.06834828324039297, 0.9928423539001574, -0.09794167897317908], [0.9331230802595617, 0.09835385134955278, 0.3458436597823031]]","[-0.5034610069113855, 0.10719164181696825, 0.342090290100359]","[30.0, 0.0, 0.0]","[90.26860802251633, 78.75441042786947, 90.0925155198512, 78.05075304267834]"
7.019999999999873,"[2.766502006717259, 0.13795783448584417, -0.006302289991754498]","[-0.42577929156555844, -0.904827052465791, 0.0]","[-0.5321041487985654, -0.8442118269686015, -0.020660926454080557]","[3.790130694394447, -1.7835001259106997, 0.0]","[-0.8205449975345815, -0.05830404751182554, 0.5686004861566456, 0.0001794634738535985]","[[0.3533869098705756, -0.06600890380882685, -0.933145495916946], [-0.06659793523166985, 0.9932012116732007, -0.09547810300673301], [0.9331036421293212, 0.09588627508065509, 0.34658825037233004]]","[-0.5144947180426009, 0.10401561765416127, 0.3500321015696527]","[30.0, 0.0, 0.0]","[90.08765131740088, 78.78798478090614, 89.90940760824378, 78.09843838814821]"
7.0249999999998725,"[2.7638414859732663, 0.13373677535100117, -0.006405594624024901]","[-0.40673664307628865, -0.9135454576423835, 0.0]","[-0.5151072385207467, -0.8578205115266615, -0.020311011475518934]","[3.8266502645995164, -1.7037344664456562, 0.0]","[-0.8207669847699908, -0.05675103736134706, 0.5684371952320084, 0.00017761406634759667]","[[0.3537582470600223, -0.06422724148500437, -0.9331291250884027], [-0.0648103605317598, 0.9935585764233092, -0.09295683075186707], [0.9330888059583419, 0.0933606805187006, 0.34731694967035737]]","[-0.5253127647594925, 0.10080728331213368, 0.3578172493133472]","[30.0, 0.0, 0.0]","[89.90308151127142, 78.82968409260138, 89.72275976663433, 78.15499790580155]"
7.029999999999872,"[2.7612659497806624, 0.12944767279336786, -0.0065071496814024955]","[-0.38751558645259704, -0.9218631515882928, 0.0]","[-0.49786846695769, -0.8710459727307084, -0.019946387437457472]","[3.861491339526552, -1.6232214927346922, 0.0]","[-0.8209838677588115, -0.05516462070949824, 0.5682801445237621, 0.00017561836881058778]","[[0.35411529299648115, -0.06240955756343315, -0.9331170378847196], [-0.0629862769541356, 0.9939136675603316, -0.090378926483046], [0.9330782862018994, 0.09077812821108085, 0.3480290839240584]]","[-0.5359043044078412, 0.0975682388040198, 0.3654380791004838]","[30.0, 0.0, 0.0]","[89.71492947558835, 78.87953149749565, 89.53260119728728, 78.2204482577292]"
7.034999999999872,"[2.758776607445874, 0.1250924429297143, -0.006606881618589783]","[-0.36812455268517746, -0.9297764858880536, 0.0]","[-0.48039569386003655, -0.8838821637023804, -0.019567079535871685]","[3.894638636728591, -1.541996520429043, 0.0]","[-0.8211954466865918, -0.05354549156909531, 0.5681292886133424, 0.00017347486823056761]","[[0.354458162652335, -0.06055661052339272, -0.9331089474713278], [-0.06112643761101471, 0.9942657004781882, -0.08774551542731253], [0.9330717922829507, 0.08813974004123303, 0.3487239835046426]]","[-0.5462585007702729, 0.09430004943828935, 0.3728869515665994]","[30.0, 0.0, 0.0]","[89.52323431165541, 78.9375361134082, 89.33896918935011, 78.29479020039662]"
7.039999999999872,"[2.756374628976574, 0.12067303211120241, -0.006704717016269141]","[-0.34857204732232, -0.9372819894917038, 0.0]","[-0.4626968710612885, -0.8963231921767331, -0.019173128043388703]","[3.9260776167055496, -1.4600951774860722, 0.0]","[-0.8214015234639233, -0.05189437760348334, 0.5679845785942903, 0.00017118223992626815]","[[0.3547869783514142, -0.058669193683724134, -0.9331045631143248], [-0.05923163109438575, 0.9946138885395757, -0.08505778390061196], [0.9330690295311338, 0.08544669939024134, 0.3494009841044268]]","[-0.5563645442834231, 0.0910042428578984, 0.38015625580111034]","[30.0, 0.0, 0.0]","[89.32804369651862, 79.00369271223705, 89.1419094759825, 78.37800823742772]"
7.044999999999872,"[2.7540611446212675, 0.11619141615031875, -0.006800582656486085]","[-0.3288666467390897, -0.9443763702373047, 0.0]","[-0.4447800383412317, -0.9083633235226873, -0.018764588823291187]","[3.9557944892817476, -1.377553388541645, 0.0]","[-0.8216019020844897, -0.05021204006443792, 0.56784596243237, 0.00016873935867328636]","[[0.3551018689525685, -0.05674813527608198, -0.9331035911457423], [-0.05730268158825194, 0.9949574451191923, -0.0823169793219175], [0.9330697001559897, 0.08270025117602173, 0.35005942796364536]]","[-0.5662116729737522, 0.0876823062956103, 0.3872384233575814]","[30.0, 0.0, 0.0]","[89.12941421488163, 79.0779814400932, 88.94147657879735, 78.47007033127153]"
7.049999999999872,"[2.751837244429561, 0.11164959953270531, -0.006894405600602541]","[-0.3090169943754621, -0.9510565162949863, 0.0]","[-0.42665331926185995, -0.9199969837525527, -0.018341533826170382]","[3.983776219654707, -1.2944073591524667, 0.0]","[-0.8217963889902191, -0.04849927366460573, 0.5677133853383927, 0.00016614530965257816]","[[0.35540296900671564, -0.054794298446132636, -0.9331057359586897], [-0.05534044890821324, 0.9952955856994836, -0.07952441010004091], [0.933073504251326, 0.07990170176484476, 0.35069866512325487]]","[-0.5757891940582546, 0.08433568406849154, 0.39412594265332196]","[30.0, 0.0, 0.0]","[88.92741167476446, 79.16036758966571, 88.73773413730719, 78.57092767689674]"
7.054999999999872,"[2.749703977833252, 0.10704961461394255, -0.006986113269733393]","[-0.2890317969449875, -0.9573194975319115, 0.0]","[-0.40832491698056816, -0.9312187625199417, -0.017904051566559113]","[4.0100105341127, -1.2106935599149726, 0.0]","[-0.8219847934425255, -0.04675690638228961, 0.5675867901523456, 0.00016339939916187342]","[[0.35569041789038713, -0.05280858117921756, -0.9331107010289827], [-0.05334582846469237, 0.9956275300123882, -0.07668144538834944], [0.9330801408273446, 0.07705241875028186, 0.35131805470023003]]","[-0.5850865061505404, 0.08096577533352947, 0.4008113737214366]","[30.0, 0.0, 0.0]","[88.72211140446026, 79.25080142750376, 88.53075522091427, 78.68051454040186]"
7.059999999999872,"[2.7476623532483493, 0.10239352080134284, -0.007075633527566189]","[-0.2689198206157826, -0.9631625667975139, 0.0]","[-0.38980311004546986, -0.9420234161051458, -0.017452247576822393]","[4.034485925418344, -1.1264487104683034, 0.0]","[-0.822166927898563, -0.044985799196569955, 0.5674661177373158, 0.0001605011650287785]","[[0.35596435891903, -0.05079191614722432, -0.9331181899595881], [-0.051319751146327725, 0.9959525042200441, -0.07378951470298874], [0.9330893088668649, 0.07415383059503351, 0.35191696618156976]]","[-0.5940931220064648, 0.0775739321255277, 0.4072873632750504]","[30.0, 0.0, 0.0]","[88.5135985284975, 79.34921807839824, 88.32062262108342, 78.79874816477911]"
7.064999999999872,"[2.7457133376981218, 0.09768340372081712, -0.007162894765450301]","[-0.24868988716537585, -0.9685831611284973, 0.0]","[-0.3710962481777734, -0.9524058703867784, -0.016986244835541477]","[4.057191657856087, -1.041709763387759, 0.0]","[-0.8223426083913329, -0.043186845750959865, 0.5673513073815885, 0.00015745038666258035]","[[0.3562249384435563, -0.048745270473667494, -0.9331279075439411], [-0.049263183120308814, 0.9962697431269173, -0.07085010740063546], [0.9331007084016922, 0.07120742613151848, 0.35249478073297047]]","[-0.602798691738157, 0.07416145769670739, 0.4135466600403512]","[30.0, 0.0, 0.0]","[88.30196822000127, 79.45553746891508, 88.10742912107307, 78.92552874492631]"
7.0699999999998715,"[2.743857856457233, 0.09292137436888323, -0.007247825989628008]","[-0.22835087011118077, -0.9735789028730372, 0.0]","[-0.35221274804620034, -0.9623612237982141, -0.016506184167605364]","[4.078117771941259, -0.9565138879761633, 0.0]","[-0.8225116549124272, -0.04136097194401641, 0.5672422972071993, 0.00015424709468086999]","[[0.35647230493386656, -0.04666964541426998, -0.9331395608439519], [-0.04717712554671557, 0.9965784924153605, -0.06786477201227019], [0.9331140416049297, 0.06821475391756744, 0.3530508925178916]]","[-0.611193026418955, 0.0707296051765874, 0.4195821303117725]","[30.0, 0.0, 0.0]","[88.08732592712241, 79.56966433150728, 87.89127774078364, 79.06073947319683]"
7.074999999999871,"[2.742096792717002, 0.08810956824989216, -0.007330356910466035]","[-0.2079116908182881, -0.9781476007336932, 0.0]","[-0.33316108903846975, -0.9718847502670608, -0.016012224613211157]","[4.097255088788604, -0.8708984539602217, 0.0]","[-0.8226738917961208, -0.03950913544557467, 0.5671390245831253, 0.0001508915800459244]","[[0.3567066080532646, -0.0445660759506603, -0.9331528602782583], [-0.04506261420424289, 0.9968780108961486, -0.06483511542997185], [0.9331290138947638, 0.06517742144407206, 0.3535847100224889]]","[-0.619266121996959, 0.0672795765682351, 0.4253867736798149]","[30.0, 0.0, 0.0]","[87.86978757104026, 79.69148827033099, 87.6722819541795, 79.20424665643093]"
7.079999999999871,"[2.7404309872718096, 0.08325014449855686, -0.0074104180335320905]","[-0.18738131458625343, -0.9822872507285878, 0.0]","[-0.31394980903488723, -0.9809719021355954, -0.015504543762984808]","[4.114595214138462, -0.7849010150988955, 0.0]","[-0.8228291481034731, -0.037632325137532854, 0.5670414265412129, 0.00014738440264564718]","[[0.35692799772788836, -0.04243563029515344, -0.9331675207160898], [-0.04292071902504407, 0.9971675727651619, -0.06176280194428592], [0.9331453350450475, 0.062097094191990374, 0.3540956573816986]]","[-0.6270081834297142, 0.0638125220955757, 0.4309537388791746]","[30.0, 0.0, 0.0]","[87.64947971309374, 79.82088388945955, 87.45056587672339, 79.35589990488421]"
7.084999999999871,"[2.7388612382266353, 0.07834528498787888, -0.007487940752347015]","[-0.16676874671663786, -0.9859960370704144, 0.0]","[-0.2945875001890701, -0.9896183130597808, -0.014983338056457145]","[4.13013054203875, -0.6985592927111551, 0.0]","[-0.8229772580050418, -0.03573156047839527, 0.5669494401928656, 0.00014372639925394064]","[[0.3571366232154369, -0.040279409304965555, -0.9331832625718905], [-0.040752543536809335, 0.997446469857002, -0.058649552130306204], [0.9331627202977815, 0.05897549453669804, 0.3545831757015501]]","[-0.6344096489477724, 0.06032953991388631, 0.4362763397022278]","[30.0, 0.0, 0.0]","[87.42653968867322, 79.95771098368913, 87.22626442035853, 79.5155323928598]"
7.089999999999871,"[2.73738830072569, 0.07339719342257997, -0.0075628574426293005]","[-0.14608302856294675, -0.9892723329629093, 0.0]","[-0.2750828047208098, -0.9978198008841563, -0.014448823041175783]","[4.143854258181215, -0.6119111591300018, 0.0]","[-0.8231180611607753, -0.03380789079107446, 0.5668630031444499, 0.00013991869080587943]","[[0.3573326321776305, -0.03809854580462357, -0.9331998128957053], [-0.03855922421060872, 0.9977140138860376, -0.055497141581236385], [0.9331808914724318, 0.05581440049830142, 0.35504672437262813]]","[-0.6414612143508949, 0.05683167619340147, 0.4413480709206165]","[30.0, 0.0, 0.0]","[87.20111570548688, 80.10181479175414, 86.99952341352903, 79.68296119041854]"
7.094999999999871,"[2.7360128867020856, 0.06840809441815919, -0.007635101557835179]","[-0.1253332335648387, -0.9921147013144103, 0.0]","[-0.25544441072601953, -1.0055723704895652, -0.013901233589796835]","[4.155760342890377, -0.5249946210906011, 0.0]","[-0.8232514030956004, -0.031862394473762094, 0.566782053909323, 0.00013596268892421897]","[[0.35751616976095285, -0.03589420381576486, -0.9332169064541692], [-0.03634192971346692, 0.9979695386650911, -0.05230739948885329], [0.9331995780668564, 0.0526156443371873, 0.3554857823694552]]","[-0.6481538572367683, 0.053319925583349054, 0.4461626241555299]","[30.0, 0.0, 0.0]","[86.97336690401534, 80.25302631120837, 86.77049968390286, 79.85798766486722]"
7.099999999999871,"[2.7347356646484555, 0.06338023256571136, -0.007704607725784163]","[-0.10452846326819404, -0.9945218953682166, 0.0]","[-0.2356810480086377, -1.0128722166103463, -0.013340824072583317]","[4.165843573763981, -0.4378478030591852, 0.0]","[-0.8233771355692018, -0.0298961781339994, 0.5667065323143451, 0.00013186010163530095]","[[0.3576873776903274, -0.033667577693980835, -0.9332342867968563], [-0.034101860065102185, 0.9982124022917875, -0.049082207070981355], [0.9332185183445073, 0.04938111099477479, 0.35589984953046044]]","[-0.6544788610593101, 0.04979523206072063, 0.45071390363558]","[30.0, 0.0, 0.0]","[86.74346337788377, 80.41116267392303, 86.53936110140779, 80.04039795039692]"
7.104999999999871,"[2.7335572594084123, 0.058315871482659626, -0.00777131184614708]","[-0.08367784333285488, -0.9964928592494591, 0.0]","[-0.21580148393925155, -1.0197157266172852, -0.012767868482842995]","[4.174099527963717, -0.35050893051031273, 0.0]","[-0.823495116938464, -0.02791037564640943, 0.5666363798987142, 0.00012761293821474703]","[[0.3578463933804363, -0.031419891172833316, -0.9332517073026448], [-0.03184024569874538, 0.9984419892924288, -0.0458234958467963], [0.9332374604024732, 0.04611273638014927, 0.3562884478131129]]","[-0.6604278389107309, 0.046258490165679546, 0.4549960417795802]","[30.0, 0.0, 0.0]","[86.51158615215347, 80.57602758059566, 86.30628657939936, 80.22996348357893]"
7.109999999999871,"[2.732478251988716, 0.0532172928495732, -0.007835151188561295]","[-0.0627905195298549, -0.9980267284282375, 0.0]","[-0.19581451934507368, -1.026099483262282, -0.012182660512963735]","[4.180524584155208, -0.26301631316010476, 0.0]","[-0.823605212511031, -0.02590614713489416, 0.5665715403029441, 0.00012322351310583763]","[[0.35799334906943053, -0.029152396315667593, -0.9332689322007389], [-0.029558346426459152, 0.9986577127131822, -0.042533245761509256], [0.9332561632148949, 0.042812505503996914, 0.35665112251874936]]","[-0.6659927569199814, 0.042710546622073256, 0.45900341454046334]","[30.0, 0.0, 0.0]","[86.27792711760895, 80.74741179228823, 86.07146603186095, 80.42644160202259]"
7.1149999999998705,"[2.7314991793919905, 0.04808679543326179, -0.007896064491126113]","[-0.04187565372974305, -0.9991228300988356, 0.0]","[-0.17572898443575485, -1.0320202673803678, -0.011585513578849141]","[4.1851159240964595, -0.17540832816217436, 0.0]","[-0.8237072948884419, -0.023884677880446608, 0.5665119596458142, 0.00011869444885685533]","[[0.35812837097977435, -0.02686637237634937, -0.9332857375609619], [-0.02725745030989399, 0.9988590161483504, -0.039213483162727], [0.9332743976462533, 0.03948245046201091, 0.3569874434816134]]","[-0.6711659571589632, 0.03915220233830833, 0.46273065644579997]","[30.0, 0.0, 0.0]","[86.0426889192092, 80.92509367664167, 85.8351002846629, 80.6295762030865]"
7.11999999999987,"[2.7306205344698116, 0.04292669409635995, -0.00795399205902036]","[-0.020942419883902042, -0.9997806834748341, 0.0]","[-0.15555373476932388, -1.0374750605443726, -0.010976760790727548]","[4.187871533874028, -0.08772340327421262, 0.0]","[-0.8238012442972994, -0.02184717715607946, 0.566457586887132, 0.00011402867802747352]","[[0.35825157851093575, -0.024563124570567675, -0.9333019122479893], [-0.02493887243794611, 0.9990453756955429, -0.03586627863154084], [0.9332919474290704, 0.036124648270706335, 0.35729700621663635]]","[-0.6759401799473528, 0.03558421478134151, 0.46617267526992673]","[30.0, 0.0, 0.0]","[85.80608479717566, 81.10883980596611, 85.59740093911165, 80.83909845903501]"
7.12499999999987,"[2.729842765795965, 0.03773931879363809, -0.008008875862973998]","[-5.429522504762664e-13, -1.0, 0.0]","[-0.13529764726234636, -1.0424610476672453, -0.010356754868493296]","[4.1887902047863905, -2.2743130684617116e-12, 0.0]","[-0.8238869489069517, -0.019794876990725317, 0.5664083741741859, 0.00010922944401852734]","[[0.358363083468568, -0.022243982759863, -0.9333172588342503], [-0.022603953613315908, 0.9992163018277012, -0.03249374467215724], [0.9333086101006179, 0.03274121855935118, 0.357579433020555]]","[-0.6803085854473843, 0.032007300712434794, 0.46932466627275016]","[30.0, 0.0, 0.0]","[85.56833837925747, 81.29840560412296, 85.35859018617516, 81.05472758474646]"
7.12999999999987,"[2.7291662775596532, 0.03252701355530186, -0.008060659637316465]","[0.02094241988280927, -0.9997806834748569, 0.0]","[-0.1149696162481543, -1.0469756195467192, -0.009725867999949078]","[4.187871533874123, 0.08772340326963522, 0.0]","[-0.823964305132189, -0.017729030864316646, 0.5663642771698162, 0.0001043003007844479]","[[0.35846298933471776, -0.019910300051058247, -0.9333315944663476], [-0.020254058950501988, 0.9993713411721188, -0.029098033264642838], [0.9333241978933406, 0.029334321122492353, 0.35783437402104745]]","[-0.6842647744408875, 0.02842213927086396, 0.4721821259406473]","[30.0, 0.0, 0.0]","[85.32968342303528, 81.49353603873863, 85.1189005700099, 81.27617165367104]"
7.13499999999987,"[2.7285914294784126, 0.027292135457568263, -0.00810928897731621]","[0.04187565372865455, -0.9991228300988811, 0.0]","[-0.09457854958674479, -1.0510163753467385, -0.009084491640544772]","[4.1851159240966505, 0.17540832815761487, 0.0]","[-0.8240332179194977, -0.015650912336603193, 0.5663252553600957, 9.924511139292145e-05]","[[0.3585513905834607, -0.017563451314282774, -0.9333447516799983], [-0.01789057638829833, 0.9995100781868798, -0.025681333286108513], [0.9333385385738454, 0.02590615333831986, 0.3580615081687089]]","[-0.6878028081829066, 0.024829375388044996, 0.4747408651657442]","[30.0, 0.0, 0.0]","[85.09036350726862, 81.69396635505426, 84.87857469962145, 81.5031284575147]"
7.13999999999987,"[2.728118536730479, 0.02203705358083457, -0.008154711435518934]","[0.06279051952877114, -0.9980267284283056, 0.0]","[-0.07413336482965995, -1.0545811250098023, -0.00843303625345626]","[4.180524584155494, 0.2630163131555651, 0.0]","[-0.8240936010154601, -0.013561813612608838, 0.5662912723396956, 9.406804540221859e-05]","[[0.3586283720461832, -0.015204831623284124, -0.9333565791586901], [-0.015514915120388124, 0.9996321367254795, -0.02224586780639595], [0.9333514762254954, 0.02245894745886527, 0.3582605441668512]]","[-0.690917227228766, 0.021229623512055793, 0.47699702180105513]","[30.0, 0.0, 0.0]","[84.85063167165056, 81.89942284741966, 84.6378649077633, 81.73528640481696]"
7.14499999999987,"[2.727747869906331, 0.01676414795578556, -0.008196876616786215]","[0.08367784333176925, -0.9964928592495502, 0.0]","[-0.053642985442863056, -1.0576678915941389, -0.007771930989109123]","[4.174099527964099, 0.3505089305057652, 0.0]","[-0.8241453772159473, -0.011463044047965588, 0.5662622960731101, 8.877357503280352e-05]","[[0.3586940083305235, -0.012835854622211953, -0.9333669424314855], [-0.013128503948140826, 0.9997371814808138, -0.018793891265049857], [0.933362871969882, 0.01899496777876463, 0.35843122133432753]]","[-0.693603069135065, 0.01762347161872395, 0.47894707253066515]","[30.0, 0.0, 0.0]","[84.61075000450886, 82.1096236642624, 84.39703285645855, 81.97232545344258]"
7.14999999999987,"[2.7274796549791165, 0.011475808497814863, -0.00823573627173176]","[0.10452846326711054, -0.9945218953683304, 0.0]","[-0.033116337090296155, -1.060274913529418, -0.007101623303533606]","[4.165843573764458, 0.43784780305464666, 0.0]","[-0.8241884785948185, -0.00935592859768713, 0.5662382991300262, 8.336647011654761e-05]","[[0.35874836329673326, -0.010457950823530312, -0.933375724505672], [-0.010732789560215025, 0.9998249193002136, -0.015327686537052486], [0.9333726046227047, 0.01551650769002556, 0.3585733103968199]]","[-0.6958558849392339, 0.014011485483588791, 0.48058784399620064]","[30.0, 0.0, 0.0]","[84.37098917838088, 82.3242796421605, 84.15634908881552, 82.21391807181531]"
7.15499999999987,"[2.727314073293665, 0.006174433930167773, -0.00827124438824943]","[0.12533323356376133, -0.9921147013145464, 0.0]","[-0.012562343980462774, -1.062400646784519, -0.0064225785152313844]","[4.1557603428909475, 0.5249946210860883, 0.0]","[-0.8242228467109228, -0.007241806212255549, 0.5662192588932535, 7.785179181378541e-05]","[[0.3587914895949465, -0.008072565842163185, -0.933382826430272], [-0.008329234744044402, 0.9998951003637653, -0.011849561895459602], [0.9333805712799136, 0.012025886630916855, 0.3586866142023178]]","[-0.697671754327382, 0.010394213185600444, 0.48191652312335514]","[30.0, 0.0, 0.0]","[84.13162793363247, 82.54309516455113, 83.9160925271129, 82.45973022366844]"
7.15999999999987,"[2.727251261573763, 0.0008624306962451769, -0.008303357280825586]","[0.14608302856186897, -0.9892723329630685, 0.0]","[0.008010074721973522, -1.064043766940726, -0.005735279300538329]","[4.143854258181882, 0.6119111591254872, 0.0]","[-0.824248432792283, -0.005122028185189765, 0.5662051577377731, 7.223488509577532e-05]","[[0.35882342826652935, -0.005681158571399137, -0.9333881677867689], [-0.005919316534731631, 0.999947519218783, -0.008361847879701487], [0.9333866878302993, 0.00852544693774078, 0.35877096835682687]]","[-0.6990472994057786, 0.006772189811180948, 0.4829306665951108]","[30.0, 0.0, 0.0]","[83.89295251066625, 82.76576904045781, 83.67654991753176, 82.70942237095394]"
7.1649999999998695,"[2.727291311947373, -0.004457788138458454, -0.008332033677328278]","[0.16676874671556013, -0.9859960370705966, 0.0]","[0.02859200841796654, -1.0652031711636072, -0.005040225127788411]","[4.130130542039514, 0.6985592927066409, 0.0]","[-0.8242651978964398, -0.002997956456540854, 0.5661959831796186, 6.652136999754258e-05]","[[0.35884420841234477, -0.0032851993064709354, -0.9333916871037767], [-0.0035045243072924026, 0.999982015663984, -0.004866894078894686], [0.9333908893910939, 0.005017550608847541, 0.35882624177669953]]","[-0.6999796969979334, 0.0031459423256091266, 0.4836282094216365]","[30.0, 0.0, 0.0]","[83.65525603159439, 82.99199539862248, 83.43801522216387, 82.9626504896214]"
7.169999999999869,"[2.7274342719894626, -0.00978380399427649, -0.00835723480296722]","[0.18738131458518675, -0.9822872507287913, 0.0]","[0.04917455852800926, -1.0658779800667477, -0.0043379316309055975]","[4.114595214139314, 0.7849010150944274, 0.0]","[-0.8242731130460387, -0.0008709618770147067, 0.5661917279934695, 6.0717131653848164e-05]","[[0.35885384693039785, -0.0008861678220796979, -0.9333933421928005], [-0.0010863578185738723, 0.9999984754776776, -0.0013670658400428686], [0.9333931306635725, 0.0015045759908024656, 0.35885233715435555]]","[-0.7004666893961231, -0.00048400542414692074, 0.4840074725604717]","[30.0, 0.0, 0.0]","[83.4188378326027, 83.22146459236765, 83.20078895938826, 83.2190670929438]"
7.174999999999869,"[2.7276801447821026, -0.015113193894610228, -0.008378924461121748]","[0.20791169081722594, -0.978147600733919, 0.0]","[0.06974884187736516, -1.0660675394604762, -0.0036289299233838116]","[4.09725508878955, 0.8708984539557726, 0.0]","[-0.824272159338859, 0.0012575775623447937, 0.5661923902980202, 5.482830913872169e-05]","[[0.3588523483249416, 0.0015144485895516582, -0.9333931104026558], [0.0013336747944849678, 0.9999968309850624, 0.002135259088514587], [0.9333933862060613, -0.0020110856028855806, 0.35884919133457804]]","[-0.7005065935040052, -0.004117127611887367, 0.484067169544648]","[30.0, 0.0, 0.0]","[83.18400274861, 83.45386411055567, 82.96517749403606, 83.4783222571705]"
7.179999999999869,"[2.7280288889914894, -0.02044353159191261, -0.008397069110738667]","[0.2283508701101201, -0.9735789028732859, 0.0]","[0.09030599401217247, -1.065771421978713, -0.0029137658539479753]","[4.0781177719423, 0.9565138879717204, 0.0]","[-0.824262328031598, 0.0033862785297716375, 0.5661979736083697, 4.886128313683952e-05]","[[0.3588397045887019, 0.003915157113238425, -0.9333909887905881], [0.003754059053282496, 0.9999770614605876, 0.00563769396762594], [0.9333916506222443, -0.005527033329626008, 0.35881677559898945]]","[-0.7000983083151135, -0.007752891278272268, 0.48380641208073316]","[30.0, 0.0, 0.0]","[82.95106035220466, 83.68887949005585, 82.73149227917571, 83.74006464437983]"
7.184999999999869,"[2.72848041896155, -0.025772388701806176, -0.008411637940008406]","[0.24868988716432408, -0.9685831611287674, 0.0]","[0.11083717244638511, -1.064989428577124, -0.0021929992055254514]","[4.057191657857219, 1.0417097633833534, 0.0]","[-0.8242436205968541, 0.00551375417637151, 0.5662084868548786, 4.282266248279103e-05]","[[0.3588158951594566, 0.006314461430922988, -0.9333869942085948], [0.006173276205449337, 0.9999391933622044, 0.009137846520681918], [0.9333879386631312, -0.009040860300972004, 0.3587550958567825]]","[-0.6992413206807314, -0.011390751159851237, 0.48322471458342997]","[30.0, 0.0, 0.0]","[82.72032414923075, 83.9261952252043, 82.50004905177028, 84.00394251753278]"
7.189999999999869,"[2.729034604823782, -0.031097335844691796, -0.008422602936036033]","[0.2689198206147367, -0.9631625667978059, 0.0]","[0.13133355983991807, -1.0637215898958328, -0.0014672028394902307]","[4.034485925419567, 1.1264487104639223, 0.0]","[-0.8242160487528846, 0.007638615978220462, 0.5662239443681404, 3.6719269611974224e-05]","[[0.35878088695176047, 0.008710863760028331, -0.9333811633039648], [0.008589805314777637, 0.9998833003952652, 0.01263332241836706], [0.933382285241563, -0.012550157099671022, 0.3586641927402445]]","[-0.6979357093297467, -0.015030144540781925, 0.4823219976182905]","[30.0, 0.0, 0.0]","[82.49211073371451, 84.16549566993082, 82.2711669847737, 84.26960474299227]"
7.194999999999869,"[2.729691272622982, -0.03641594379417096, -0.008429938950233484]","[0.28903179694394454, -0.9573194975322263, 0.0]","[0.15178636710875631, -1.0619681674800923, -0.0007369617874693849]","[4.010010534114019, 1.210693559910604, 0.0]","[-0.824179634465845, 0.0097594755913731, 0.5662443658299202, 3.055812497437764e-05]","[[0.35873463446414494, 0.011102866902681982, -0.9333735524335461], [0.011002125365596605, 0.9998095034047647, 0.01612172878314657], [0.9333747453586453, -0.0160525153187583, 0.3585441416041057]]","[-0.6961821471122466, -0.018670486167471786, 0.4810985902291598]","[30.0, 0.0, 0.0]","[82.26673890534597, 84.40646592822732, 82.04516779882373, 84.5367017757859]"
