t,p,p_d,v,v_d,q,R,w,fa,pwm
4.389999999999929,"[1.5091430353055904, -0.8278968308391019, 0.026098895970612785]","[-0.9735789028731261, -0.44463517918519524, 0.0]","[-0.4375834378343991, 0.03743596431043114, -0.03750451818674381]","[-0.4782569439872868, 3.751948647602272, 0.0]","[0.8453338209348404, -0.07320170666408381, -0.5291996036569007, 0.00014427247750094943]","[[0.43989551734966303, 0.07723271149796047, -0.8947217679761374], [0.07772054511660693, 0.9892829786538353, 0.12360705891077847], [0.8946795240098266, -0.12391245466242687, 0.42917857926168934]]","[-0.5449447218292663, 0.1360466783203253, 0.35476240332136066]","[20.0, 0.0, 0.0]","[68.32102709217149, 82.19739861596315, 68.31580992874196, 83.02849926672253]"
4.3949999999999285,"[1.5069551181164182, -0.8277096510175498, 0.025911373379679067]","[-0.9759167619387147, -0.4257792915653443, 0.0]","[-0.4404091431277717, 0.051641478769401165, -0.03723126297052806]","[-0.456878136401402, 3.7901306943948687, 0.0]","[0.8454127894351097, -0.07482265335937802, -0.5288466356674019, 0.00014814546837962298]","[[0.44064242799238124, 0.0788889288543006, -0.8942095881599573], [0.07938990514896055, 0.9888030971943653, 0.12635536371389222], [0.8941652496118481, -0.12666874864405997, 0.4294456129750656]]","[-0.5312127867040061, 0.13597539264940206, 0.34613174052022777]","[20.0, 0.0, 0.0]","[68.15884199017307, 82.2763239037666, 68.1465025327208, 83.12047657443217]"
4.399999999999928,"[1.5047530724007794, -0.8274514436237028, 0.025725217064826427]","[-0.9781476007337743, -0.40673664307607565, 0.0]","[-0.4431000857171125, 0.06615211651339895, -0.03696377032541673]","[-0.43544922697931226, 3.8266502645999134, 0.0]","[0.8454919587023408, -0.07640296505111163, -0.5284940033847723, 0.00015194543253104989]","[[0.44138813059784376, 0.08050008045792452, -0.8936980783316075], [0.08101395502339072, 0.9883251276879682, 0.12903558064359294], [0.8936516420053222, -0.12935678964333042, 0.42971335063547]]","[-0.5172507716196848, 0.13580719924947635, 0.3373540734158383]","[20.0, 0.0, 0.0]","[68.00006261222526, 82.35206649585272, 67.98062660166038, 83.20886514422791]"
4.404999999999928,"[1.5025375719721938, -0.8271206830411358, 0.025540398213199342]","[-0.9802711746216922, -0.3875155864523789, 0.0]","[-0.44565619511628485, 0.08095956373268208, -0.03670211746796922]","[-0.4139725656424138, 3.861491339526937, 0.0]","[0.8455714086138997, -0.07794197169283394, -0.5281420431569495, 0.0001556706194490078]","[[0.44213191603332225, 0.08206560310513432, -0.8931878893109187], [0.0825921256050035, 0.9878500496305836, 0.13164657319087802], [0.8931393562108608, -0.13197543798693923, 0.4299820625972728]]","[-0.503065533374389, 0.1355429070382582, 0.32843366544322483]","[20.0, 0.0, 0.0]","[67.84472434087073, 82.4245931361106, 67.81823047822697, 83.29363298299397]"
4.409999999999928,"[1.5003092909966125, -0.8267158852224724, 0.025356887625859498]","[-0.9822872507286605, -0.3681245526849574, 0.0]","[-0.4480774334374604, 0.09605538534906254, -0.03644637134877186]","[-0.39245050754864946, 3.894638636728956, 0.0]","[0.8456512183646788, -0.0794390239260718, -0.5277910883799996, 0.00015931937325647453]","[[0.4428730832879855, 0.08358496055136566, -0.892679666212141], [0.08412387503977939, 0.9873788321900205, 0.13418724004674487], [0.892629041510125, -0.1345235894283891, 0.43025201700865695]]","[-0.488663959189156, 0.13518348346917575, 0.31937481775708]","[20.0, 0.0, 0.0]","[67.69285895631668, 82.49387369326699, 67.65935879858624, 83.3747515570972]"
4.414999999999928,"[1.4980689038294253, -0.8262356082957271, 0.02517465576911564]","[-0.9841956079692152, -0.3485720473220982, 0.0]","[-0.45036379567073764, 0.11143102922448074, -0.03619658853856596]","[-0.37088541283421717, 3.926077616705895, 0.0]","[0.845731466300643, -0.08089349313789944, -0.5274414689268541, 0.00016289013273251983]","[[0.4436109406461741, 0.0850576430729526, -0.8921740473102158], [0.08560868831615973, 0.9869124324695068, 0.13665651510962917], [0.892121340302878, -0.1370001751531577, 0.4305234792484621]]","[-0.4740529591604566, 0.13473005140478028, 0.31018186494225447]","[20.0, 0.0, 0.0]","[67.54449475294734, 82.55988106959025, 67.50405258025451, 83.45219567478746]"
4.419999999999928,"[1.4958170848510717, -0.8256784531496046, 0.02499367282642281]","[-0.9859960370704797, -0.32886664673886956, 0.0]","[-0.45251530991544564, 0.12707783041976317, -0.03595281513670548]","[-0.34927964635476894, 3.9557944892820687, 0.0]","[0.8458122297549161, -0.08230477149520181, -0.5270935105874088, 0.0001663814310248399]","[[0.44434480682772104, 0.086483166992671, -0.8916716629298889], [0.08704607678933074, 0.9864517938126842, 0.13905336745050015], [0.8916168869872427, -0.13940416174080192, 0.4307967113715274]]","[-0.45923945908864366, 0.13418388573746373, 0.30085917086429603]","[20.0, 0.0, 0.0]","[67.399656668643, 82.6225911032013, 67.35234932366878, 83.52594336184067]"
4.424999999999928,"[1.4935545083014945, -0.8250430639975058, 0.024813908750739282]","[-0.9876883405951139, -0.309016994375237, 0.0]","[-0.4545320375632545, 0.14298701549927575, -0.03571508670183152]","[-0.32763557742607397, 3.9837762196550135, 0.0]","[0.8458935848866845, -0.08367227195687395, -0.5267475345208942, 0.00016979189505370794]","[[0.4450740120937435, 0.08786107417250688, -0.8911731343594419], [0.08843557767167362, 0.9859978441525747, 0.1413768012382251], [0.8911163068649658, -0.1417345510866298, 0.4310719715634686]]","[-0.44423039370078193, 0.13354640977411894, 0.2914111246710485]","[20.0, 0.0, 0.0]","[67.25836642638235, 82.68198246438523, 67.20428312705543, 83.59597573087316]"
4.429999999999928,"[1.4912818481136783, -0.8243281289200094, 0.024635333317230126]","[-0.9892723329629662, -0.28903179694476094, 0.0]","[-0.45641407343336027, 0.15914970687720514, -0.03548342820458082]","[-0.3059555795641932, 4.010010534112986, 0.0]","[0.8459756065231777, -0.08499542826525447, -0.5264038567213659, 0.0001731202446148562]","[[0.4457978993165051, 0.08919093147714935, -0.89067907279066], [0.08977675349290731, 0.985551494406774, 0.14362585562790822], [0.8906202150733303, -0.14399038028567543, 0.4313495136057553]]","[-0.4290327002851991, 0.13281919140170997, 0.28184213695570715]","[20.0, 0.0, 0.0]","[67.12064268730103, 82.73803654647546, 67.059884813825, 83.66227684501808]"
4.434999999999928,"[1.4889997777465114, -0.8235323803856234, 0.024457916176207222]","[-0.9907478404714231, -0.2689198206155581, 0.0]","[-0.45816154586014807, 0.17555692720122984, -0.03525785400208099]","[-0.284242030225211, 4.034485925418606, 0.0]","[0.8460583680049683, -0.0862736949181431, -0.5260627874971058, 0.00017636529118961804]","[[0.4465158250121182, 0.09047233021175327, -0.890190078286544], [0.09106919153349971, 0.9851136369209106, 0.14579960461500346], [0.8901292155452389, -0.14617072148180726, 0.4316295863518923]]","[-0.413653312752545, 0.13200393905042387, 0.27215663609079005]","[20.0, 0.0, 0.0]","[66.98650121435192, 82.7907373518669, 66.91918207171558, 83.72483357660647]"
4.439999999999928,"[1.4867089700172107, -0.8226545957496172, 0.024281626906196816]","[-0.9921147013144588, -0.24868988716515006, 0.0]","[-0.4597746167338707, 0.19219960376938658, -0.03503836783392294]","[-0.262497310544498, 4.057191657856331, 0.0]","[0.8461419410348144, -0.08750654712279506, -0.5257246309646533, 0.0001795259364719607]","[[0.4472271603350346, 0.09170488553753998, -0.8897067387781257], [0.0923125032349499, 0.9846851439621686, 0.14789715685807192], [0.8896438999988472, -0.14827468168487312, 0.4319124332154505]]","[-0.3980991561360808, 0.1311024974711288, 0.2623590647415731]","[20.0, 0.0, 0.0]","[66.85595504583466, 82.84007137360419, 66.78219960299421, 83.78363546135323]"
4.4449999999999275,"[1.4844100969335414, -0.8216935977307702, 0.024106435067027202]","[-0.993372765600379, -0.22835087011095034, 0.0]","[-0.46125348149500406, 0.20906857297599074, -0.03482496283924297]","[-0.24072380507560423, 4.078117771941485, 0.0]","[0.8462263955302535, -0.08869348073332273, -0.525389684558134, 0.00018260117062319557]","[[0.4479312920334343, 0.09288823586881458, -0.8892296290916302], [0.09350632359055887, 0.9842668662644407, 0.149917655473116], [0.889164846957996, -0.1503014025588507, 0.43219829167062473]]","[-0.38237714154237185, 0.13011684334347823, 0.25245387656677326]","[20.0, 0.0, 0.0]","[66.72901467768837, 82.88602747320755, 66.64895928466524, 83.83867454884064]"
4.449999999999927,"[1.4821038295260665, -0.8206482548658902, 0.023932310252830987]","[-0.9945218953682574, -0.20791169081805658, 0.0]","[-0.46259836908305846, 0.22615458478253392, -0.0346176215944933]","[-0.21892390152877694, 4.09725508878881, 0.0]","[0.8463117994801305, -0.08983401217296556, -0.5250582385544832, 0.00018559007026588322]","[[0.4486276233647784, 0.0940220422549739, -0.8887593100070877], [0.09465031052030337, 0.9838596316264667, 0.15186027780247088], [0.8886926208045619, -0.1522500601840189, 0.4324873927659418]]","[-0.36649416156066145, 0.12904908073085974, 0.24244553311315]","[20.0, 0.0, 0.0]","[66.60568825369215, 82.92859675522139, 66.51948033783863, 83.88994524982654]"
4.454999999999927,"[1.4797908376806512, -0.8195174819419776, 0.02375922214485852]","[-0.9955619646030657, -0.18738131458602442, 0.0]","[-0.4638095418407336, 0.24344830720955618, -0.034416316171429845]","[-0.1970999905090989, 4.114595214138645, 0.0]","[0.8463982188052387, -0.0909276783427129, -0.5247305756151115, 0.00018849179622977544]","[[0.44931557497095315, 0.09510598775105833, -0.8882963273493916], [0.09574414423341146, 0.9834642435640939, 0.153724235161267], [0.8882277708637203, -0.1541198647962045, 0.43277996065167584]]","[-0.3504570861377836, 0.12790143639766732, 0.23233850090986025]","[20.0, 0.0, 0.0]","[66.48598176266762, 82.96777243894752, 66.39377950540575, 83.93744418090493]"
4.459999999999927,"[1.4774717899714476, -0.8183002404059299, 0.023587140564001373]","[-0.9964928592494915, -0.1667687467164045, 0.0]","[-0.4648872953744075, 0.26094033084557366, -0.034221008214801]","[-0.17525446525434651, 4.130130542038915, 0.0]","[0.8464857172232201, -0.09197403651778115, -0.5244069703444902, 0.00019130559106333045]","[[0.44999458571256745, 0.09613977678036617, -0.8878412111126609], [0.09678752658220638, 0.9830814800175935, 0.15550877256449833], [0.8877708305229869, -0.15591006050617626, 0.4330762121214775]]","[-0.3342727589236284, 0.1266762550043338, 0.22213724876756963]","[20.0, 0.0, 0.0]","[66.3698992414335, 83.00354972806689, 66.27187123674605, 83.9811700073505]"
4.464999999999927,"[1.4751473534945756, -0.8169955387517019, 0.023416035522927366]","[-0.9973144772244469, -0.14608302856271613, 0.0]","[-0.4658319583720408, 0.2786211733692341, -0.03403164903918063]","[-0.15338972137254064, 4.143854258181358, 0.0]","[0.846574356117871, -0.09297266423345979, -0.5240876888660926, 0.00019403077632487272]","[[0.45066411346211116, 0.09712313449260582, -0.8873944746186676], [0.09778018041074293, 0.9827120921147807, 0.15721316843774252], [0.8873223163857947, -0.1576199250022745, 0.43337635616866016]]","[-0.3179479940892449, 0.1253759941945152, 0.21184624528611903]","[20.0, 0.0, 0.0]","[66.25744298265998, 83.03592567854422, 66.15376787864115, 84.02112328455145]"
4.469999999999927,"[1.4728181937027154, -0.8156024328848558, 0.023245877277731464]","[-0.9980267284282619, -0.1253332335646109, 0.0]","[-0.4666438923796621, 0.29648128408097296, -0.033848179744352454]","[-0.13150815657924128, 4.155760342890498, 0.0]","[0.8466641944129687, -0.09392315916184261, -0.5237729884160575, 0.0001966667496687024]","[[0.45132363585580426, 0.09805580612099848, -0.8869566137099708], [0.09872184890170277, 0.9823568029904975, 0.15883673431457293], [0.886882727460247, -0.15924876923935713, 0.4336805935575434]]","[-0.30148957361873735, 0.1240032195885847, 0.20146995657382116]","[20.0, 0.0, 0.0]","[66.14861374645723, 83.06489906540982, 66.03947987120037, 84.0573062987284]"
4.474999999999927,"[1.470484974240817, -0.8141200264644509, 0.023076636379009703]","[-0.9986295347545658, -0.10452846326795864, 0.0]","[-0.4673234915376756, 0.3145110484405499, -0.03367053134862122]","[-0.10961217043460704, 4.165843573764085, 0.0]","[0.8467552884507336, -0.0948251389809613, -0.5234631169549048, 0.0001992129817416609]","[[0.45197265100408723, 0.09893755634167652, -0.8865281059783019], [0.09961229492494768, 0.9820163066628586, 0.16037881452368885], [0.88645254438358, -0.1607959371171303, 0.4339891164101941]]","[-0.2849042450735848, 0.12256059969665352, 0.19101284418040457]","[20.0, 0.0, 0.0]","[66.04341097463981, 83.09047024892114, 65.92901594772889, 84.08972290749561]"
4.479999999999927,"[1.4681483567831286, -0.8125474712222481, 0.0229082837222666]","[-0.9991228300988519, -0.08367784333262257, 0.0]","[-0.46787118227829766, 0.3327007926069578, -0.03349862493940012]","[-0.08770416408027147, 4.174099527963799, 0.0]","[0.8468476918750159, -0.09567824123782966, -0.5231583127975729, 0.00020166901290639356]","[[0.4526106781608122, 0.09976816863863926, -0.8861094100286384], [0.10045130039104923, 0.9816912669664897, 0.16183878586876269], [0.8860322286827702, -0.16226080515090532, 0.4343021078088651]]","[-0.2681987198263305, 0.12105090076372502, 0.18047936324471422]","[20.0, 0.0, 0.0]","[65.9418330065144, 83.11264104065962, 65.82238333735374, 84.11837838089345]"
4.484999999999927,"[1.465809000871737, -0.8108839672592133, 0.0227407905975696]","[-0.9995065603657267, -0.06279051952961869, 0.0]","[-0.4682874229854846, 0.3510407879773165, -0.033332371840401685]","[-0.0657865399760047, 4.180524584155271, 0.0]","[0.8469414555192917, -0.09648212320689419, -0.5228588042620079, 0.00020403444980799632]","[[0.45323725835129325, 0.10054744467743991, -0.8857009647793325], [0.10123866561302576, 0.981382316542866, 0.16321605730396746], [0.8856222220716331, -0.1636427821377869, 0.4346197414143861]]","[-0.2513796717585682, 0.11947698155877619, 0.16987396085728196]","[20.0, 0.0, 0.0]","[65.84387729525719, 83.13141456995555, 65.7195879694397, 84.14327924330925]"
4.4899999999999265,"[1.4634675637568095, -0.8091287633193267, 0.022574128738367588]","[-0.9997806834748423, -0.04187565372950657, 0.0]","[-0.4685727036187652, 0.369521255721488, -0.03317167379474161]","[-0.04386170163628633, 4.185115924096501, 0.0]","[0.8470366272995351, -0.09723646174536683, -0.5225648093364903, 0.00020630896180122844]","[[0.45385195495945957, 0.10127520369067354, -0.8853031887985545], [0.10197420867941666, 0.9810900558877083, 0.16451006960809544], [0.885222945784667, -0.1649413088212477, 0.43494218110071864]]","[-0.23445373641699824, 0.11784178811878004, 0.1592010746371349]","[20.0, 0.0, 0.0]","[65.7495406234999, 83.14679515132646, 65.62063467835964, 84.16443311710044]"
4.494999999999926,"[1.4611247002387158, -0.8072811570407192, 0.02240827036939388]","[-0.9999451693655105, -0.02094241988366541, 0.0]","[-0.46872754530242605, 0.3881323713092755, -0.033016423163253386]","[-0.021932053366707106, 4.187871533874048, 0.0]","[0.8471332521120275, -0.09794095314689281, -0.522276535365843, 0.00020849227725544387]","[[0.45445435427444353, 0.10195128187823178, -0.8849164796772542], [0.10265776484171836, 0.980815052455297, 0.16572029506012703], [0.8848347999478214, -0.16615585755698908, 0.43526958060585913]]","[-0.21742751061837534, 0.11614834845772724, 0.14846513152099985]","[20.0, 0.0, 0.0]","[65.65881931736496, 83.15878815319472, 65.52552740782268, 84.18184856814648]"
4.499999999999926,"[1.4587810625122037, -0.8053404951841728, 0.022243188253577614]","[-1.0, -3.09820878135132e-13, 0.0]","[-0.4687524998815328, 0.40686426902720596, -0.03286650313730138]","[-3.244436648926897e-13, 4.1887902047863905, 0.0]","[0.8472313717361487, -0.09859531299497433, -0.5219941787566311, 0.000210584179755281]","[[0.4550440659969867, 0.10257553182516929, -0.8845412134387599], [0.10328918591908928, 0.9805578398194525, 0.1668462371190331], [0.8844581629863008, -0.1672859319829151, 0.4356020831992264]]","[-0.20030755249413268, 0.11439976725002156, 0.1376705467625307]","[20.0, 0.0, 0.0]","[65.57170945758013, 83.16739986854195, 65.43426941331909, 84.19553495413044]"
4.504999999999926,"[1.4564373000127961, -0.8033061738390368, 0.022078855737891107]","[-0.9999451693655138, 0.020942419883045904, 0.0]","[-0.4686481494462877, 0.4257070464820236, -0.032721787965378175]","[0.021932053366058253, 4.187871533874103, 0.0]","[0.8473310247421947, -0.09919927601753896, -0.5217179247014299, 0.0002125845042145651]","[[0.45562072370612333, 0.10314782193990861, -0.8841777439850886], [0.10386833972311037, 0.9803189168908493, 0.16788743011052518], [0.8840933910694462, -0.16833106669597522, 0.4359398213656585]]","[-0.1831003819623078, 0.11259922049657384, 0.12682172313800666]","[20.0, 0.0, 0.0]","[65.48820708678697, 83.17263738784617, 65.34686346174846, 84.20550227588222]"
4.509999999999926,"[1.4540940592655647, -0.8011776386066267, 0.021915246798064215]","[-0.9997806834748487, 0.04187565372888748, 0.0]","[-0.46841510582624224, 0.4446507690881673, -0.032582143192769746]","[0.04386170163563759, 4.18511592409661, 0.0]","[0.8474322464042474, -0.09975259594399918, -0.5214479469222024, 0.00021449313292163562]","[[0.45618398528663173, 0.10366803591537664, -0.8838264025799717], [0.10439510950525692, 0.9800987471902584, 0.1688434389233751], [0.8837408175926874, -0.1692908269385387, 0.4362829165061064]]","[-0.1658124816139617, 0.11074995018122386, 0.11592305035429973]","[20.0, 0.0, 0.0]","[65.40830841192971, 83.17450847479006, 65.26331202703372, 84.21176103234997]"
4.514999999999926,"[1.4517519837364334, -0.7989543847611859, 0.021752336082100365]","[-0.9995065603657364, 0.06279051952900382, 0.0]","[-0.4680540100558854, 0.46368547453663633, -0.032447425913577625]","[0.06578653997535984, 4.180524584155433, 0.0]","[0.8475350686181288, -0.10025504536610744, -0.5211844074328116, 0.00021630999153394187]","[[0.45673353331779326, 0.10413607221553373, -0.8834874973685626], [0.10486939342960375, 0.9798977581772548, 0.1697138587178362], [0.883400752696505, -0.17016480829687383, 0.4366314786550976]]","[-0.14845029799929235, 0.10885525892400878, 0.1049789046540108]","[20.0, 0.0, 0.0]","[65.33201000072378, 83.17302144515371, 65.18361748066752, 84.21432207964905]"
4.519999999999926,"[1.449411713686154, -0.7966359573885027, 0.02159009895253248]","[-0.9991228300988648, 0.0836778433320051, 0.0]","[-0.4675655318131287, 0.4828011772427951, -0.03231748503439374]","[0.08770416407962316, 4.174099527964016, 0.0]","[0.8476395198244536, -0.10070641560386112, -0.5209274563206583, 0.00021803504503987626]","[[0.45726907542401574, 0.10455184358961585, -0.8831613129337577], [0.10529110407314586, 0.9797163406338832, 0.17049831464859463], [0.8830734828223097, -0.1709526364142002, 0.43698560621502225]]","[-0.13102024329740564, 0.10691850463713995, 0.09399364861191038]","[20.0, 0.0, 0.0]","[65.25930897114392, 83.16818504935327, 65.10778227605469, 84.21319649470696]"
4.524999999999926,"[1.4470738860270884, -0.7942219515022887, 0.02142851152736051]","[-0.998629534754582, 0.1045284632673424, 0.0]","[-0.4669503688322, 0.5019878727708044, -0.03219216154893494]","[0.10961217043395903, 4.165843573764356, 0.0]","[0.8477456249367988, -0.10110651657765962, -0.5206772315474225, 0.00021966829370567869]","[[0.4577903445879047, 0.10491527661626618, -0.8828481098890225], [0.10566016795597147, 0.9795548481027443, 0.17119646160457094], [0.882759270305106, -0.1716539667206726, 0.4373453857072861]]","[-0.11352869735214001, 0.10494309518863151, 0.08297163111598593]","[20.0, 0.0, 0.0]","[65.190203173138, 83.16000835891215, 65.03580912578309, 84.2083954437944]"
4.529999999999926,"[1.4447391341829274, -0.7917120121384347, 0.021267550719615835]","[-0.9980267284282813, 0.12533323356399617, 0.0]","[-0.4662092462924424, 0.5212355422325097, -0.03207128882295853]","[0.13150815657859366, 4.155760342890823, 0.0]","[0.8478534052750033, -0.10145517668785856, -0.5204338587688685, 0.00022120976902521467]","[[0.45829709942636704, 0.1052263112795829, -0.8825481245075936], [0.10597652510337541, 0.979413596378947, 0.1718079839677737], [0.8824583530027875, -0.17226848418253832, 0.43771089154036175]]","[-0.09598201005572857, 0.10293248307765938, 0.07191718752584095]","[20.0, 0.0, 0.0]","[65.12469136140554, 83.1485006574006, 64.96770117058462, 84.19993005657922]"
4.5349999999999255,"[1.4424080879514651, -0.7891058344272721, 0.02110719427550104]","[-0.9973144772244695, 0.14608302856210312, 0.0]","[-0.46534291618449347, 0.5405341566587574, -0.031954692888796266]","[0.1533897213718935, 4.143854258181737, 0.0]","[0.8479628785036027, -0.10175224270280607, -0.5201974511736553, 0.00022265952968986307]","[[0.4587891244303328, 0.10548490057896162, -0.8822615683879105], [0.10624012864184992, 0.9792928630553663, 0.1723325953932889], [0.8821709439618901, -0.17279590307258566, 0.43808218579476366]]","[-0.07838650405982017, 0.10089016012486467, 0.0608346400002452]","[20.0, 0.0, 0.0]","[65.06277335847773, 83.13367133612606, 64.90346213917056, 84.18781130597426]"
4.539999999999925,"[1.4400813733705427, -0.7864031636439783, 0.02094742081105706]","[-0.9964928592495175, 0.1667687467157935, 0.0]","[-0.46435215665529067, 0.5598736813412478, -0.03184219274886547]","[0.1752544652536999, 4.130130542039349, 0.0]","[0.8480740585754157, -0.10199757965638187, -0.5199681093410936, 0.00022401765759601399]","[[0.45926623016867524, 0.10569101017445293, -0.8819886281551238], [0.10645094443073297, 0.9791928871206583, 0.17277003861235563], [0.8818972311196235, -0.17323596676387248, 0.4384593180249771]]","[-0.06074847779309003, 0.09881965218027529, 0.04972829798511326]","[20.0, 0.0, 0.0]","[65.00445020733278, 83.11552979486669, 64.84309649808718, 84.17204989410607]"
4.544999999999925,"[1.4377596125872663, -0.7836037952372721, 0.020788209847312732]","[-0.9955619646030948, 0.18738131458541576, 0.0]","[-0.46323777133331995, 0.5792440801431753, -0.031733600687535946]","[0.1970999905084529, 4.114595214139131, 0.0]","[0.8481869556802838, -0.10219107075599165, -0.5197459211177717, 0.00022528425390703138]","[[0.4597282534568877, 0.10584461806920036, -0.8817294651985182], [0.10660895073113678, 0.9791138686094978, 0.17312008526034564], [0.8816373770419933, -0.17358844754858663, 0.43884232507836574]]","[-0.043074208763639134, 0.09672451385053912, 0.038602458852634455]","[20.0, 0.0, 0.0]","[64.9497243125059, 83.09408534812921, 64.78660959049543, 84.15265614497126]"
4.549999999999925,"[1.4354434237305997, -0.7807075748365562, 0.02062954184387505]","[-0.9945218953682898, 0.20791169081745048, 0.0]","[-0.4620005886354842, 0.5986353197770387, -0.03162872259075659]","[0.2189239015281316, 4.09725508878935, 0.0]","[0.8483015761989777, -0.10233261730190038, -0.5195309615129756, 0.00022645943518602874]","[[0.46017505749105453, 0.10594571433036447, -0.8814842154446858], [0.10671413791361821, 0.9790559683045341, 0.17338253573132598], [0.8813915186978247, -0.17385314648374953, 0.4392312309310917]]","[-0.02536995712248036, 0.09460832324661472, 0.02746140868144614]","[20.0, 0.0, 0.0]","[64.89859956912095, 83.06934713712671, 64.73400776323942, 84.12963990394947]"
4.554999999999925,"[1.4331334207874222, -0.777714398237671, 0.020471398230921267]","[-0.9933727656004144, 0.22835087011035052, 0.0]","[-0.46064146105692827, 0.6180373740481436, -0.031527358272870606]","[0.24072380507496335, 4.0781177719420745, 0.0]","[0.8484179226622797, -0.10242213861871326, -0.5193232926128233, 0.00022754332961589084]","[[0.460606531947618, 0.10599430084977764, -0.8812529891663091], [0.10676650820589113, 0.9790193074896045, 0.17355721906073712], [0.8811597672685184, -0.17402989326532997, 0.43962604654108983]]","[-0.007641969464505842, 0.09247467675241836, 0.016309423167381293]","[20.0, 0.0, 0.0]","[64.85108147905714, 83.04132404781079, 64.68529848135927, 84.10301044457205]"
4.559999999999925,"[1.4308302134821376, -0.7746242113674302, 0.020313761439556915]","[-0.9921147013144975, 0.24868988716454987, 0.0]","[-0.4591612644451127, 0.6374402280624487, -0.03142930181007522]","[0.26249731054385417, 4.057191657856976, 0.0]","[0.8485359937152568, -0.10245957199973754, -0.5191229635130347, 0.0002285360733220956]","[[0.46102259304941534, 0.10599039114540951, -0.8810358708264019], [0.1067660754817141, 0.9790039677537876, 0.1736439928375692], [0.8809422079933655, -0.17411854613217959, 0.4400267697181502]]","[0.010103517158121848, 0.09032718381434145, 0.0051507686537263595]","[20.0, 0.0, 0.0]","[64.80717725352275, 83.01002463528377, 64.6404904292622, 84.07277638290466]"
4.564999999999925,"[1.428534407159912, -0.771437010227118, 0.02015661493050654]","[-0.990747840471465, 0.2689198206149612, 0.0]","[-0.4575608972593797, 0.6568338823975362, -0.031334341880009595]","[0.2842420302245681, 4.034485925419304, 0.0]","[0.8486557840867391, -0.10244487266487974, -0.5189300102702592, 0.00022943780681357757]","[[0.46142318359840295, 0.10593401020456188, -0.8808329189579003], [0.10671286509192394, 0.979009990845939, 0.17364274314726705], [0.8807389000502861, -0.1741189918010517, 0.4404333850111706]]","[0.02786027103606921, 0.08816946175094356, -0.006010296730624153]","[20.0, 0.0, 0.0]","[64.76689590159125, 82.97545705472919, 64.59959359808192, 84.03894559967335]"
4.569999999999925,"[1.4262466026736151, -0.7681528408151302, 0.019999943221106493]","[-0.9892723329630112, 0.28903179694417114, 0.0]","[-0.4558412798172067, 0.6762083572356179, -0.03124226210698352]","[0.30595557956355496, 4.010010534113732, 0.0]","[0.8487772845640267, -0.10237801373265157, -0.5187444558718904, 0.00023024867155647247]","[[0.46180827297545124, 0.10582519436954219, -0.8806441660784905], [0.10660691373841488, 0.9790373785794126, 0.17355338454643368], [0.8805498764718565, -0.17403114543380085, 0.44084586361266676]]","[0.045622061442434095, 0.08600513058192248, -0.017169521836986477]","[20.0, 0.0, 0.0]","[64.73024830388472, 82.93762899927567, 64.56261935834479, 84.00152517063972]"
4.574999999999925,"[1.4239673962745292, -0.7647717990289522, 0.019843731910571576]","[-0.9876883405951624, 0.3090169943746477, 0.0]","[-0.4540033535282883, 0.6955536964576077, -0.031152841412388176]","[0.32763557742543303, 3.9837762196558155, 0.0]","[0.8489004819728458, -0.10225898620677518, -0.5185663102242983, 0.00023096880669464347]","[[0.4621778571075345, 0.1056639912664021, -0.8804696186406102], [0.1064482693916972, 0.9790860927867462, 0.17337586007024297], [0.8803751440965384, -0.17385495063770118, 0.44126416328063894]]","[0.06338265413964672, 0.08383780787471717, -0.028322661179230525]","[20.0, 0.0, 0.0]","[64.69724727105904, 82.89654764490781, 64.52958051759441, 83.96052130531066]"
4.579999999999925,"[1.4216973795068877, -0.7612940305466641, 0.019687967703509637]","[-0.9859960370705313, 0.32886664673828436, 0.0]","[-0.45204808011753733, 0.7148599716974139, -0.031065854369859324]","[0.34927964635412906, 3.955794489282922, 0.0]","[0.8490253591625886, -0.10208779897779277, -0.5183955701594234, 0.00023159834593086426]","[[0.4625319584025853, 0.10545045977715614, -0.8803092570165646], [0.1062369912524978, 0.9791560553241522, 0.17311014127330368], [0.8802146835550327, -0.17359037949965092, 0.44168822827791254]]","[0.08113580678115222, 0.08167110360713153, -0.039465473545380006]","[20.0, 0.0, 0.0]","[64.66790758667327, 82.85221960260705, 64.5004913625113, 83.91593929419619]"
4.5849999999999245,"[1.4194371391063, -0.757719730688177, 0.01953263843166034]","[-0.9841956079692701, 0.34857204732151736, 0.0]","[-0.4499764408380387, 0.7341172863557216, -0.030981071564792566]","[0.37088541283357856, 3.9260776167067997, 0.0]","[0.8491518949968665, -0.1018644788399984, -0.518232219459681, 0.0002321374145815708]","[[0.46287062565222764, 0.10518467005572893, -0.8801630355187515], [0.1059731497576954, 0.9792471481257525, 0.17275622830454923], [0.880068449291729, -0.1732374326548622, 0.4421179893290971]]","[0.09887526423601192, 0.07950861504381967, -0.05059372055150388]","[20.0, 0.0, 0.0]","[64.64224603384794, 82.804650878035, 64.47536768493842, 83.86778346499531]"
