t,p,p_d,v,v_d,q,R,w,fa,pwm
4.824999999999919,"[0.9584931006691395, -1.0618150916880103e-05, 0.002872125158828545]","[0, 0, 0]","[0.04661044273907669, 1.1871979777119881e-05, -0.0034096874680663507]","[0, 0, 0]","[-0.92156779673992, -5.126187653712534e-07, 0.38821745969452076, -6.005042054583482e-11]","[[0.6985744079766664, -3.981257908358506e-07, -0.7155374179732963], [-3.979044287008277e-07, 0.9999999999994745, -9.448725175848839e-07], [0.7155374179732965, 9.447792670980122e-07, 0.6985744079761408]]","[-1.0545528918689863e-06, 0.002680496040708899, 4.4260321249108616e-07]","[10.0, 0.0, 0.0]","[59.26415222504291, 59.26352856433003, 59.262895001941665, 59.26352905943862]"
4.829999999999919,"[0.9587261528828349, -1.0558791017994503e-05, 0.002855076721488213]","[0, 0, 0]","[0.04634872550851387, 1.180560880321289e-05, -0.003389508220619956]","[0, 0, 0]","[-0.9215703982576381, -5.09759594257617e-07, 0.3882112840387287, -5.971815839825173e-11]","[[0.698583997890003, -3.9589892224965825e-07, -0.7155280552793604], [-3.9567878430158506e-07, 0.9999999999994804, -9.396050711171926e-07], [0.7155280552793606, 9.395123380653838e-07, 0.6985839978894834]]","[-1.0486845154580416e-06, 0.002665594546519255, 4.401401927588822e-07]","[10.0, 0.0, 0.0]","[59.26367007154321, 59.2630498533151, 59.26241978821587, 59.26305034568521]"
4.834999999999919,"[0.9589578965103774, -1.049976297397844e-05, 0.0028381291803851135]","[0, 0, 0]","[0.04608847790342329, 1.1739608898419623e-05, -0.003369448077176275]","[0, 0, 0]","[-0.9215729852718805, -5.069163338585371e-07, 0.3882051426975398, -5.938771546440125e-11]","[[0.6985935343663654, -3.936845156709923e-07, -0.7155187445073363], [-3.9346559521407635e-07, 0.9999999999994862, -9.343669073872914e-07], [0.7155187445073365, 9.342746889210661e-07, 0.6985935343658516]]","[-1.042848644615112e-06, 0.0026507754271186193, 4.376908161911715e-07]","[10.0, 0.0, 0.0]","[59.26319063616505, 59.26257384166634, 59.26194725480065, 59.262574331312955]"
4.839999999999919,"[0.9591883388998945, -1.0441064929486342e-05, 0.0028212819399992322]","[0, 0, 0]","[0.04582969167056819, 1.1673977987948136e-05, -0.0033495063364843217]","[0, 0, 0]","[-0.9215755578632783, -5.040888960430056e-07, 0.3881990354814572, -5.905908188819351e-11]","[[0.698603017702533, -3.914825012942906e-07, -0.7155094853716208], [-3.912647916689386e-07, 0.9999999999994921, -9.291578645242848e-07], [0.7155094853716211, 9.290661578097831e-07, 0.6986030177020248]]","[-1.0370451008063875e-06, 0.0026360382323519977, 4.3525500792471666e-07]","[10.0, 0.0, 0.0]","[59.26271390357812, 59.26210051415334, 59.26147738656709, 59.26210100109136]"
4.844999999999919,"[0.9594174873582474, -1.03826950395466e-05, 0.0028045344083168105]","[0, 0, 0]","[0.045572358603069324, 1.1608714008609791e-05, -0.0033296823014121704]","[0, 0, 0]","[-0.921578116112016, -5.012771931639909e-07, 0.38819296220201693, -5.873224803609226e-11]","[[0.6986124481936471, -3.892928097062848e-07, -0.7155002775881555], [-3.8907630428828425e-07, 0.9999999999994977, -9.239777815426637e-07], [0.7155002775881557, 9.238865837612959e-07, 0.6986124481931446]]","[-1.0312737067713507e-06, 0.0026213825144771495, 4.3283269349736744e-07]","[10.0, 0.0, 0.0]","[59.26223985853959, 59.261629855631654, 59.26101016847071, 59.261630339875914]"
4.849999999999919,"[0.9596453491512628, -1.0324651469503551e-05, 0.0027878859968097497]","[0, 0, 0]","[0.045316470540144635, 1.1543814908754283e-05, -0.00330997527892302]","[0, 0, 0]","[-0.9215806600978358, -4.984811380551152e-07, 0.38818692267178334, -5.840720418842542e-11]","[[0.6986218261332218, -3.871153718826678e-07, -0.7154911208744188], [-3.8690006408350604e-07, 0.9999999999995028, -9.188264983360181e-07], [0.715491120874419, 9.187358066845951e-07, 0.6986218261327248]]","[-1.0255342858861304e-06, 0.0026068078281282527, 4.304237988435134e-07]","[10.0, 0.0, 0.0]","[59.26176848589161, 59.26116185104244, 59.260545585553295, 59.26116233260767]"
4.854999999999919,"[0.9598719315039634, -1.026693239495978e-05, 0.0027713361204151346]","[0, 0, 0]","[0.0450620193668501, 1.147927864820513e-05, -0.0032903845800510167]","[0, 0, 0]","[-0.9215831899000384, -4.957006440288035e-07, 0.388180916704343, -5.808394083803611e-11]","[[0.6986311518131518, -3.8495011918702733e-07, -0.715482014949419], [-3.847360024531094e-07, 0.9999999999995086, -9.13703855673937e-07], [0.7154820149494192, 9.136136673643357e-07, 0.6986311518126604]]","[-1.0198266628456232e-06, 0.002592313730330729, 4.28028250304088e-07]","[10.0, 0.0, 0.0]","[59.261299770562744, 59.260696485411906, 59.260083622940286, 59.26069696431278]"
4.859999999999919,"[0.9600972416007977, -1.0209536001718755e-05, 0.0027548841975148794]","[0, 0, 0]","[0.04480899701382214, 1.1415103198195423e-05, -0.0032709095198773905]","[0, 0, 0]","[-0.9215857055974866, -4.929356248728503e-07, 0.3881749441142997, -5.7762448350018446e-11]","[[0.6986404255237206, -3.8279698336737156e-07, -0.7154729595336836], [-3.825840511804928e-07, 0.9999999999995139, -9.086096951954879e-07], [0.7154729595336838, 9.085200074548472e-07, 0.6986404255232346]]","[-1.0141506629813712e-06, 0.0025778997804683187, 4.2564597461292666e-07]","[10.0, 0.0, 0.0]","[59.26083369756668, 59.26023374385081, 59.25962426584108, 59.260234220101914]"
4.8649999999999185,"[0.9603212865858668, -1.0152460485727778e-05, 0.0027385296499154925]","[0, 0, 0]","[0.0445573954570217, 1.135128654130406e-05, -0.0032515494175068636]","[0, 0, 0]","[-0.9215882072686069, -4.901859948485717e-07, 0.3881690047172686, -5.744271725196266e-11]","[[0.6986496475536101, -3.8065589655505424e-07, -0.7154639543492539], [-3.804441424318027e-07, 0.9999999999995195, -9.035438594061154e-07], [0.7154639543492541, 9.034546694765797e-07, 0.6986496475531296]]","[-1.0085061126253614e-06, 0.0025635655402689865, 4.232768989004043e-07]","[10.0, 0.0, 0.0]","[59.26037025200069, 59.259773611554046, 59.25916749954973, 59.259774085169866]"
4.869999999999918,"[0.9605440735631519, -1.0095704053021257e-05, 0.0027222719028279583]","[0, 0, 0]","[0.044307206717479425, 1.1287826671392222e-05, -0.0032323035960439626]","[0, 0, 0]","[-0.9215906949913922, -4.874516686881159e-07, 0.3881630983298713, -5.712473817950734e-11]","[[0.6986588181899096, -3.7852679126241006e-07, -0.7154549991196762], [-3.783162087537699e-07, 0.999999999999525, -8.985061916727152e-07], [0.7154549991196765, 8.984174968112632e-07, 0.6986588181894344]]","[-1.0028928393373981e-06, 0.0025493105738172875, 4.209209506852503e-07]","[10.0, 0.0, 0.0]","[59.259909419047375, 59.25931607380008, 59.258713309442186, 59.25931654479507]"
4.874999999999918,"[0.9607656095967393, -1.0039264919664297e-05, 0.0027061103848477386]","[0, 0, 0]","[0.0440584228610425, 1.1224721593540247e-05, -0.0032131713825696425]","[0, 0, 0]","[-0.9215931688434037, -4.847325615912575e-07, 0.3881572247697298, -5.6808501582410027e-11]","[[0.698667937718123, -3.764096003795506e-07, -0.7154460935699933], [-3.762001830715883e-07, 0.9999999999995303, -8.934965362175702e-07], [0.7154460935699933, 8.934083336963e-07, 0.698667937717653]]","[-9.973106711320334e-07, 0.0025351344475133502, 4.1857805787909545e-07]","[10.0, 0.0, 0.0]","[59.25945118397189, 59.25886111595057, 59.25826168097812, 59.25886158433907]"
4.879999999999918,"[0.9609859017110445, -9.983141311696595e-06, 0.00269004452793489]","[0, 0, 0]","[0.04381103599812285, 1.116196932398493e-05, -0.003194152108117972]","[0, 0, 0]","[-0.9215956289017745, -4.820285892239691e-07, 0.3881513838554624, -5.649399819124507e-11]","[[0.6986770064221791, -3.743042571739442e-07, -0.7154372374267378], [-3.740959986867752e-07, 0.9999999999995354, -8.885147381161527e-07], [0.7154372374267378, 8.884270252218429e-07, 0.6986770064217144]]","[-9.917594372971117e-07, 0.0025210367300866113, 4.1624814878283446e-07]","[10.0, 0.0, 0.0]","[59.2589955321233, 59.25840872344984, 59.25781259969871, 59.25840918924614]"
4.884999999999918,"[0.9612049568910351, -9.92733146507667e-06, 0.0026740737673943004]","[0, 0, 0]","[0.04356503828344671, 1.1099567890057035e-05, -0.003175245107652934]","[0, 0, 0]","[-0.9215980752432102, -4.793396677151091e-07, 0.3881455754066769, -5.6181218681410747e-11]","[[0.6986860245844395, -3.72210695287056e-07, -0.7154284304179237], [-3.7200358927504954e-07, 0.9999999999995406, -8.835606432908335e-07], [0.7154284304179237, 8.83473417325025e-07, 0.69868602458398]]","[-9.862389678025984e-07, 0.0025070169925668, 4.139311520893543e-07]","[10.0, 0.0, 0.0]","[59.25854244893328, 59.25795888182444, 59.25736605122683, 59.257959345042714]"
4.889999999999918,"[0.9614227820824524, -9.871833625626386e-06, 0.0026581975418560355]","[0, 0, 0]","[0.04332042191580561, 1.1037515330119263e-05, -0.0031564497200453766]","[0, 0, 0]","[-0.9216005079439932, -4.7666571365447076e-07, 0.3881397992439665, -5.58701539170631e-11]","[[0.6986949924857068, -3.7012884873311437e-07, -0.7154196722730382], [-3.6992288888419886e-07, 0.9999999999995456, -8.786340985075426e-07], [0.7154196722730382, 8.785473567862423e-07, 0.6986949924852524]]","[-9.807490939372266e-07, 0.0024930748082731173, 4.1162699685988714e-07]","[10.0, 0.0, 0.0]","[59.25809191991557, 59.25751157668263, 59.256922021266874, 59.257512037337015]"
4.894999999999918,"[0.9616393841920314, -9.81664604897579e-06, 0.0026424152932558085]","[0, 0, 0]","[0.04307717913780888, 1.0975809693504489e-05, -0.0031377652880501795]","[0, 0, 0]","[-0.9216029270799828, -4.7400664408938595e-07, 0.3881340551889041, -5.556079452277079e-11]","[[0.6987039104052336, -3.6805865189552003e-07, -0.7154109627230352], [-3.678538319320678e-07, 0.9999999999995507, -8.737349513692507e-07], [0.7154109627230352, 8.736486912233002e-07, 0.6987039104047842]]","[-9.752896474444761e-07, 0.0024792097528070958, 4.0933561255675243e-07]","[10.0, 0.0, 0.0]","[59.25764393066496, 59.257066793713996, 59.2564804956047, 59.25706725181854]"
4.899999999999918,"[0.9618547700877205, -9.761767000508267e-06, 0.002626726466815558]","[0, 0, 0]","[0.04283530223563736, 1.0914449040454484e-05, -0.0031191911582834353]","[0, 0, 0]","[-0.9216053327266196, -4.7136237652328864e-07, 0.38812834306403693, -5.5253131369013234e-11]","[[0.6987127786207307, -3.6600003952646047e-07, -0.7154023015003266], [-3.657963532043824e-07, 0.9999999999995558, -8.688630503137658e-07], [0.7154023015003266, 8.687772690884564e-07, 0.6987127786202862]]","[-9.698604611137462e-07, 0.002465421404057692, 4.0705692901152444e-07]","[10.0, 0.0, 0.0]","[59.257198466859045, 59.25662451868892, 59.25604146010502, 59.25662497425759]"
4.904999999999918,"[0.9620689465988986, -9.707194755305995e-06, 0.0026111305110241407]","[0, 0, 0]","[0.042594783538798635, 1.085343144205882e-05, -0.003100726681199838]","[0, 0, 0]","[-0.9216077249589263, -4.6873282891294675e-07, 0.3881226626928816, -5.494715541069149e-11]","[[0.6987215974083754, -3.639529467443017e-07, -0.7153936883387747], [-3.637503878527376e-07, 0.9999999999995606, -8.640182446085758e-07], [0.7153936883387747, 8.639329396635142e-07, 0.6987215974079359]]","[-9.644613688258297e-07, 0.002451709342153994, 4.047908764368557e-07]","[10.0, 0.0, 0.0]","[59.25675551425516, 59.25618473745815, 59.25560490071347, 59.256185190504844]"
4.9099999999999175,"[0.9622819205165927, -9.652927598095701e-06, 0.0025956268776181415]","[0, 0, 0]","[0.04235561541988364, 1.0792754980194167e-05, -0.003082371211070202]","[0, 0, 0]","[-0.9216101038515111, -4.6611791966557807e-07, 0.38811701389991904, -5.4642857508710745e-11]","[[0.6987303670428204, -3.619173090308597e-07, -0.7153851229736855], [-3.6171587139252633e-07, 0.9999999999995657, -8.592003843454618e-07], [0.7153851229736855, 8.59115553054713e-07, 0.6987303670423859]]","[-9.590922050526906e-07, 0.0024380731494788636, 4.025373854255676e-07]","[10.0, 0.0, 0.0]","[59.25631505869151, 59.255747435952365, 59.255170803454725, 59.2557478864909]"
4.914999999999917,"[0.962493698593692, -9.59896382319473e-06, 0.0025802150215627905]","[0, 0, 0]","[0.04211779029432449, 1.0732417747464003e-05, -0.0030641241059590355]","[0, 0, 0]","[-0.9216124694785686, -4.635175676371191e-07, 0.38811139651058885, -5.4340228734855184e-11]","[[0.6987390877972011, -3.5989306223046005e-07, -0.7153766051417996], [-3.596927397008746e-07, 0.9999999999995703, -8.544093204376117e-07], [0.7153766051417996, 8.543249601893677e-07, 0.6987390877967713]]","[-9.537528054941113e-07, 0.002424512410647107, 4.0029638694155523e-07]","[10.0, 0.0, 0.0]","[59.25587708608527, 59.255312600181675, 59.2547391544333, 59.25531304822581]"
4.919999999999917,"[0.9627042875451637, -9.545301734457411e-06, 0.0025648944010329953]","[0, 0, 0]","[0.04188130062015391, 1.0672417847138536e-05, -0.003045984727702417]","[0, 0, 0]","[-0.9216148219138839, -4.6093169212903666e-07, 0.3881058103512849, -5.403926003794502e-11]","[[0.6987477599431451, -3.5788014254669e-07, -0.7153681345812862], [-3.576809290146251e-07, 0.9999999999995752, -8.496449046135504e-07], [0.7153681345812862, 8.495610128103191e-07, 0.6987477599427201]]","[-9.484430064410453e-07, 0.002411026712515708, 3.980678123170591e-07]","[10.0, 0.0, 0.0]","[59.25544158243478, 59.25488021623523, 59.25430993983067, 59.25488066179863]"
4.924999999999917,"[0.9629136940482644, -9.491939645221718e-06, 0.0025496644773944834]","[0, 0, 0]","[0.04164613889776575, 1.0612753393095098e-05, -0.0030279524418857454]","[0, 0, 0]","[-0.9216171612308333, -4.583602128866082e-07, 0.38810025524934955, -5.37399425214517e-11]","[[0.6987563837507795, -3.5587848654142033e-07, -0.7153597110317347], [-3.55680375928335e-07, 0.9999999999995799, -8.449069894142517e-07], [0.7153597110317347, 8.448235634726131e-07, 0.6987563837503594]]","[-9.431626452303654e-07, 0.002397615644133215, 3.958515932644886e-07]","[10.0, 0.0, 0.0]","[59.25500853381613, 59.25445027028072, 59.253883145907565, 59.25445071337699]"
4.929999999999917,"[0.9631219247427533, -9.438875878256242e-06, 0.0025345247151850546]","[0, 0, 0]","[0.04141229766967708, 1.0553422509758764e-05, -0.0030100266178218387]","[0, 0, 0]","[-0.9216194875023869, -4.5580305009614326e-07, 0.38809473103306896, -5.3442267307064244e-11]","[[0.6987649594887398, -3.5388803113224334e-07, -0.7153513342341474], [-3.5369101739221736e-07, 0.9999999999995847, -8.401954281879773e-07], [0.7153513342341474, 8.40112465538552e-07, 0.6987649594883244]]","[-9.379115600174892e-07, 0.002384278796757839, 3.936476618591413e-07]","[10.0, 0.0, 0.0]","[59.2545779263845, 59.25402274856397, 59.25345875900193, 59.25402318920662]"
4.934999999999917,"[0.9633289862311016, -9.386108765707449e-06, 0.0025194745820959455]","[0, 0, 0]","[0.04117976952029148, 1.0494423332043351e-05, -0.0029922066285290832]","[0, 0, 0]","[-0.9216218008011112, -4.5326012438274576e-07, 0.3880892375316682, -5.314622557907723e-11]","[[0.6987734874241771, -3.519087135906657e-07, -0.7153430039309324], [-3.517127907101698e-07, 0.9999999999995892, -8.355100750862489e-07], [0.7153430039309324, 8.354275731735983e-07, 0.6987734874237661]]","[-9.32689590094703e-07, 0.0023710157638347613, 3.9145595054647936e-07]","[10.0, 0.0, 0.0]","[59.25414974637215, 59.253597637408454, 59.253036765529956, 59.25359807561098]"
4.939999999999917,"[0.9635348850787031, -9.333636649047232e-06, 0.0025045135489533002]","[0, 0, 0]","[0.04094854707566369, 1.0435754005292743e-05, -0.0029744918507097103]","[0, 0, 0]","[-0.9216241011991712, -4.507313568073351e-07, 0.3880837745753058, -5.2851808336670794e-11]","[[0.6987819678227665, -3.4994047153918924e-07, -0.7153347198658959], [-3.4974563353776905e-07, 0.9999999999995937, -8.308507850582311e-07], [0.7153347198658959, 8.307687413411415e-07, 0.6987819678223601]]","[-9.274965748452424e-07, 0.002357826141009777, 3.892763921321247e-07]","[10.0, 0.0, 0.0]","[59.25372398009127, 59.25317492321492, 59.25261715198233, 59.25317535899066]"
4.944999999999917,"[0.9637396278140814, -9.281457879020769e-06, 0.002489641089699752]","[0, 0, 0]","[0.04071862300326563, 1.0377412685222622e-05, -0.0029568816647282123]","[0, 0, 0]","[-0.9216263887683322, -4.482166688660879e-07, 0.38807834199506913, -5.255900713793105e-11]","[[0.6987904009487163, -3.4798324295210027e-07, -0.715326481784235], [-3.4778948388031716e-07, 0.9999999999995983, -8.262174138503422e-07], [0.715326481784235, 8.261358258009541e-07, 0.6987904009483146]]","[-9.223323556077567e-07, 0.002344709526064448, 3.8710891979186355e-07]","[10.0, 0.0, 0.0]","[59.25330061392861, 59.25275459246088, 59.25219990492884, 59.25275502582318]"
4.949999999999917,"[0.9639432209290977, -9.229570815594655e-06, 0.002474856681376111]","[0, 0, 0]","[0.04048999001175365, 1.0319397537862256e-05, -0.002939375454589814]","[0, 0, 0]","[-0.921628663579963, -4.457159824855732e-07, 0.3880729396229694, -5.226781305791219e-11]","[[0.6987987870647745, -3.460369661496263e-07, -0.71531828943253], [-3.458442800908391e-07, 0.9999999999996028, -8.216098179965401e-07], [0.71531828943253, 8.215286831010959e-07, 0.698798787064377]]","[-9.171967736299457e-07, 0.00233166551897008, 3.849534670589136e-07]","[10.0, 0.0, 0.0]","[59.25287963435016, 59.252336631700246, 59.251785011012686, 59.25233706266231]"
4.954999999999917,"[0.9641456708791565, -9.177973827905344e-06, 0.002460159804103162]","[0, 0, 0]","[0.04026264085073722, 1.0261706739497e-05, -0.0029219726079192537]","[0, 0, 0]","[-0.9216309257050364, -4.4322922002261526e-07, 0.38806756729193637, -5.197821760282683e-11]","[[0.6988071264322371, -3.44101579799369e-07, -0.7153101425587376], [-3.4390996086814585e-07, 0.9999999999996074, -8.170278548188428e-07], [0.7153101425587376, 8.169471705770136e-07, 0.6988071264318443]]","[-9.120896717056503e-07, 0.002318693721818058, 3.8280996782392405e-07]","[10.0, 0.0, 0.0]","[59.25246102789651, 59.25192102756282, 59.25137245695438, 59.25192145613785]"
4.9599999999999165,"[0.9643469840834101, -9.12666529420786e-06, 0.0024455499410635656]","[0, 0, 0]","[0.04003656831054873, 1.0204338476610785e-05, -0.002904672515939379]","[0, 0, 0]","[-0.9216331752141326, -4.4075630426038457e-07, 0.3880622248358137, -5.169021203585451e-11]","[[0.6988154193109568, -3.421770229118836e-07, -0.7153020409121834], [-3.4198646525489926e-07, 0.9999999999996116, -8.124713824196591e-07], [0.7153020409121834, 8.123911463449196e-07, 0.6988154193105682]]","[-9.070108929470343e-07, 0.002305793738851812, 3.8067835633679434e-07]","[10.0, 0.0, 0.0]","[59.25204478118554, 59.25150776675396, 59.25096222954811, 59.25150819295503]"
4.964999999999916,"[0.9645471669249629, -9.075643601824806e-06, 0.0024310265784838686]","[0, 0, 0]","[0.03981176522201479, 1.014729094582916e-05, -0.0028874745734502366]","[0, 0, 0]","[-0.9216354121774418, -4.3829715840731635e-07, 0.38805691208935444, -5.1403787898389554e-11]","[[0.6988236659593502, -3.402632348406581e-07, -0.715293984243555], [-3.400737326356692e-07, 0.999999999999616, -8.079402596802602e-07], [0.715293984243555, 8.078604692994539e-07, 0.6988236659589661]]","[-9.019602817395543e-07, 0.0022929651764237997, 3.78558567198489e-07]","[10.0, 0.0, 0.0]","[59.25163088090914, 59.25109683605404, 59.250554315664225, 59.25109725989419]"
4.969999999999916,"[0.9647462257510729, -9.02490714709566e-06, 0.0024165892056166173]","[0, 0, 0]","[0.039588224456228706, 1.0090562353862483e-05, -0.002870378178808017]","[0, 0, 0]","[-0.9216376366647648, -4.3585170609383566e-07, 0.38805162888821537, -5.111893658589753e-11]","[[0.6988318666344058, -3.3836015527864896e-07, -0.7152859723048944], [-3.3817170273503354e-07, 0.9999999999996203, -8.034343462544751e-07], [0.7152859723048944, 8.033549991080384e-07, 0.6988318666340259]]","[-8.96937682968889e-07, 0.0022802076430209262, 3.7645053537558933e-07]","[10.0, 0.0, 0.0]","[59.25121931383593, 59.25068822231814, 59.25014870224561, 59.25068864381031]"
4.974999999999916,"[0.964944166873354, -8.974454335326347e-06, 0.002402237314722577]","[0, 0, 0]","[0.0393659389243242, 1.0034150917449564e-05, -0.0028533827339041968]","[0, 0, 0]","[-0.9216398487455161, -4.3341987137085054e-07, 0.38804637506895273, -5.0835649707329933e-11]","[[0.6988400215916912, -3.364677242576349e-07, -0.7152780048495908], [-3.362803156156063e-07, 0.9999999999996243, -7.989535025662499e-07], [0.7152780048495908, 7.988745962078771e-07, 0.6988400215913155]]","[-8.919429427485347e-07, 0.0022675207492142044, 3.7435419617573725e-07]","[10.0, 0.0, 0.0]","[59.25081006680765, 59.25028191247551, 59.24974537631046, 59.250282331632604]"
4.979999999999916,"[0.9651409965679757, -8.9242835807391e-06, 0.0023879704010530563]","[0, 0, 0]","[0.03914490157725052, 9.978054863301509e-06, -0.0028364876441448823]","[0, 0, 0]","[-0.9216420484887262, -4.3100157870659254e-07, 0.3880411504690174, -5.055391868203662e-11]","[[0.6988481310853628, -3.345858821448843e-07, -0.7152700816323745], [-3.3439951167619133e-07, 0.9999999999996284, -7.9449758980357e-07], [0.7152700816323745, 7.944191218005056e-07, 0.6988481310849912]]","[-8.869759075103111e-07, 0.002254904107684947, 3.7226948525673004e-07]","[10.0, 0.0, 0.0]","[59.25040312674229, 59.24987789352928, 59.24934432494846, 59.24987831036411]"
4.984999999999916,"[0.965336721075862, -8.874393306422592e-06, 0.002373787962832332]","[0, 0, 0]","[0.03892510540554866, 9.922272428046023e-06, -0.0028196923184300687]","[0, 0, 0]","[-0.9216442359630432, -4.2859675298554315e-07, 0.3880359549267498, -5.027373523998444e-11]","[[0.6988561953681708, -3.327145696431076e-07, -0.7152622024093084], [-3.3252923164989057e-07, 0.9999999999996326, -7.900664699169273e-07], [0.7152622024093084, 7.899884378494809e-07, 0.6988561953678034]]","[-8.820364249593303e-07, 0.0022423573331679246, 3.7019633863652495e-07]","[10.0, 0.0, 0.0]","[59.24999848062944, 59.249476152555935, 59.248945535324324, 59.24947656708125]"
4.989999999999916,"[0.9655313466028898, -8.824781944282362e-06, 0.0023596895012401816]","[0, 0, 0]","[0.03870654343912895, 9.866801858171832e-06, -0.0028029961691332754]","[0, 0, 0]","[-0.921646411236735, -4.2620531950515093e-07, 0.3880307882813754, -4.9995091018536114e-11]","[[0.6988642146914689, -3.3085372778703167e-07, -0.7152543669377819], [-3.3066941660216497e-07, 0.9999999999996366, -7.85660005613013e-07], [0.7152543669377819, 7.855824070747004e-07, 0.6988642146911055]]","[-8.771243433464015e-07, 0.0022298800424916092, 3.6813469266504477e-07]","[10.0, 0.0, 0.0]","[59.24959611553325, 59.24907667670493, 59.248548994674195, 59.2490770889334]"
4.994999999999916,"[0.9657248793200854, -8.775447934991502e-06, 0.002345674520394515]","[0, 0, 0]","[0.03848920874704992, 9.811641409973574e-06, -0.0027863986120811707]","[0, 0, 0]","[-0.9216485743776913, -4.2382720397425224e-07, 0.38802565037299974, -4.9717977800156686e-11]","[[0.698872189305221, -3.290032979424794e-07, -0.7152465749765033], [-3.2882000792903757e-07, 0.9999999999996407, -7.812780603520474e-07], [0.7152465749765033, 7.812008929493628e-07, 0.6988721893048617]]","[-8.722395121501513e-07, 0.0022174718545412047, 3.6608448404236776e-07]","[10.0, 0.0, 0.0]","[59.249196018590936, 59.24867945319827, 59.2481546903063, 59.24867986314253]"
4.999999999999916,"[0.9659173253638207, -8.726389727941634e-06, 0.002331742527334109]","[0, 0, 0]","[0.03827309443729833, 9.756789349496908e-06, -0.002769899066533285]","[0, 0, 0]","[-0.9216507254534264, -4.214623325099027e-07, 0.3880205410426041, -4.944238713027764e-11]","[[0.6988801194580097, -3.271632218030742e-07, -0.7152388262854942], [-3.2698094735520716e-07, 0.9999999999996447, -7.769204983416995e-07], [0.7152388262854942, 7.768437596944807e-07, 0.6988801194576544]]","[-8.673817809401562e-07, 0.0022051323902464587, 3.640456498159991e-07]","[10.0, 0.0, 0.0]","[59.24879817701258, 59.24828446933019, 59.24776260960028, 59.248284877002746]"
5.0049999999999155,"[0.9661086908360071, -8.67760578119415e-06, 0.0023178930320014424]","[0, 0, 0]","[0.03805819365657041, 9.702243952484066e-06, -0.0027534969551618687]","[0, 0, 0]","[-0.9216528645310801, -4.191106316368306e-07, 0.38801546013204036, -4.9168311031703265e-11]","[[0.6988880053970421, -3.2533344139100285e-07, -0.7152311206260802], [-3.2515217693217673e-07, 0.9999999999996487, -7.725871845366883e-07], [0.7152311206260802, 7.725108722773728e-07, 0.6988880053966907]]","[-8.625510009685576e-07, 0.002192861272564383, 3.620181273635907e-07]","[10.0, 0.0, 0.0]","[59.24840257807875, 59.24789171246654, 59.24737274000874, 59.2478921178799]"
5.009999999999915,"[0.96629898180429, -8.62909456143173e-06, 0.002304125547225633]","[0, 0, 0]","[0.03784449959005449, 9.648003504319454e-06, -0.0027371917040319776]","[0, 0, 0]","[-0.9216549916774204, -4.167720282832397e-07, 0.3880104074840266, -4.88957411352191e-11]","[[0.6988958473681592, -3.235138990520264e-07, -0.7152234577608862], [-3.233336390364702e-07, 0.9999999999996527, -7.682779846304262e-07], [0.7152234577608862, 7.682020964046578e-07, 0.6988958473678119]]","[-8.577470235784467e-07, 0.002180658126508584, 3.600018544111307e-07]","[10.0, 0.0, 0.0]","[59.248009209143845, 59.24750117004463, 59.2469850690532, 59.24750157321119]"
5.014999999999915,"[0.9664882043022403, -8.580854543910134e-06, 0.0022904395887054733]","[0, 0, 0]","[0.03763200546121463, 9.594066299975872e-06, -0.002720982742581481]","[0, 0, 0]","[-0.921657106958846, -4.144464497802623e-07, 0.3880053829421426, -4.8624669396095924e-11]","[[0.6989036456158426, -3.2170453745624913e-07, -0.7152158374538286], [-3.2152527636775943e-07, 0.9999999999996565, -7.639927650546213e-07], [0.7152158374538286, 7.639172985207434e-07, 0.6989036456154991]]","[-8.529697012952574e-07, 0.002168522579090509, 3.57996769020211e-07]","[10.0, 0.0, 0.0]","[59.24761805763293, 59.24711282957265, 59.24659958432631, 59.247113230504745]"
5.019999999999915,"[0.9666763643295463, -8.532884212410254e-06, 0.002276834674992566]","[0, 0, 0]","[0.03742070453157566, 9.540430643960772e-06, -0.0027048695036013255]","[0, 0, 0]","[-0.9216592104413871, -4.121338238589089e-07, 0.38800038635082457, -4.8355087722492637e-11]","[[0.6989114003832219, -3.1990529959494096e-07, -0.7152082594701082], [-3.197270319470564e-07, 0.9999999999996604, -7.597313929734201e-07], [0.7152082594701082, 7.596563458025466e-07, 0.6989114003828821]]","[-8.482188874629691e-07, 0.0021564542593248146, 3.5600280958802693e-07]","[10.0, 0.0, 0.0]","[59.247229111041726, 59.24672667862932, 59.24621627349114, 59.24672707733924]"
5.024999999999915,"[0.9668634678522041, -8.485182059190451e-06, 0.0022633103274745593]","[0, 0, 0]","[0.03721059010050931, 9.48709485026296e-06, -0.0026888514232158807]","[0, 0, 0]","[-0.9216613021907086, -4.0983407864785747e-07, 0.3879954175553615, -4.808698795676921e-11]","[[0.6989191119120814, -3.1811612877866196e-07, -0.7152007235762045], [-3.179388491149073e-07, 0.999999999999664, -7.554937362793697e-07], [0.7152007235762045, 7.554191061554847e-07, 0.6989191119117455]]","[-8.43494435971258e-07, 0.002144452798226498, 3.5401991484282997e-07]","[10.0, 0.0, 0.0]","[59.24684235693587, 59.24634270486352, 59.24583512428115, 59.24634310136347]"
